[09:14:50 PM]  Login : [Beri] 10.000.000 [Ruby] 50.000
[09:15:16 PM]  Mua 500 vé vòng quay -7500 ruby
[09:24:03 PM]  Logout : [Beri] 25.415.607 [Ruby] 39.000
[09:27:33 PM]  Login : [Beri] 25.415.607 [Ruby] 39.000
[09:31:24 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:31:25 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:31:30 PM]  Mua Xp Chiêu thức -6000 ruby
[09:31:30 PM]  Mua Xp Chiêu thức -6000 ruby
[09:31:36 PM]  Mua Quả Conache -0 beri
[09:31:36 PM]  Mua Quả Conache -0 beri
[09:31:36 PM]  Mua Quả Conache -0 beri
[09:31:37 PM]  Mua Quả Conache -0 beri
[09:31:37 PM]  Mua Quả Conache -0 beri
[09:31:37 PM]  Mua Quả Conache -0 beri
[09:31:37 PM]  Mua Quả Conache -0 beri
[09:31:37 PM]  Mua Quả Conache -0 beri
[09:31:38 PM]  Mua Quả Conache -0 beri
[09:31:38 PM]  Mua Quả Conache -0 beri
[09:31:38 PM]  Mua Quả Conache -0 beri
[09:31:38 PM]  Mua Quả Conache -0 beri
[09:31:39 PM]  Mua Quả Conache -0 beri
[09:31:39 PM]  Mua Quả Conache -0 beri
[09:31:40 PM]  Mua Quả Conache -0 beri
[09:31:40 PM]  Mua Quả Conache -0 beri
[09:31:40 PM]  Mua Quả Conache -0 beri
[09:31:40 PM]  Mua Quả Conache -0 beri
[09:31:41 PM]  Mua Quả Conache -0 beri
[09:31:41 PM]  Mua Quả Conache -0 beri
[09:31:41 PM]  Mua Quả Conache -0 beri
[09:31:41 PM]  Mua Quả Conache -0 beri
[09:31:41 PM]  Mua Quả Conache -0 beri
[09:31:42 PM]  Mua Quả Conache -0 beri
[09:31:44 PM]  Mua Quả Conache -0 beri
[09:31:45 PM]  Mua Quả Conache -0 beri
[09:31:45 PM]  Mua Quả Conache -0 beri
[09:31:45 PM]  Mua Quả Conache -0 beri
[09:31:45 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:46 PM]  Mua Quả Conache -0 beri
[09:31:47 PM]  Mua Quả Conache -0 beri
[09:31:47 PM]  Mua Quả Conache -0 beri
[09:31:47 PM]  Mua Quả Conache -0 beri
[09:31:47 PM]  Mua Quả Conache -0 beri
[09:31:47 PM]  Mua Quả Conache -0 beri
[09:31:51 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:52 PM]  Mua Súp baratie -1600 beri
[09:31:53 PM]  Mua Súp baratie -1600 beri
[09:31:54 PM]  Mua Súp baratie -1600 beri
[09:31:54 PM]  Mua Súp baratie -1600 beri
