[03:31:03 AM]  Login : [Beri] 10.000.000 [Ruby] 50.000
[03:31:24 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:24 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:25 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:25 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:26 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:26 AM]  Mua Kinh nghiệm X2 -60 ruby
[03:31:27 AM]  Mua Xp Chiêu thức -6000 ruby
[03:31:28 AM]  Mua Xp Chiêu thức -6000 ruby
[03:31:28 AM]  Mua Xp Chiêu thức -6000 ruby
[03:31:28 AM]  Mua Xp Chiêu thức -6000 ruby
[03:31:30 AM]  Mua Quả Conache -0 beri
[03:31:30 AM]  Mua Quả Conache -0 beri
[03:31:30 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:31 AM]  Mua Quả Conache -0 beri
[03:31:32 AM]  Mua Quả Conache -0 beri
[03:31:38 AM]  Logout : [Beri] 10.000.000 [Ruby] 25.640
[03:32:28 AM]  Login : [Beri] 10.000.000 [Ruby] 25.640
[03:32:34 AM]  Logout : [Beri] 10.000.000 [Ruby] 25.640
