[08:46:57 AM]  Login : [Beri] 10.000.000 [Ruby] 50.000
[08:47:29 AM]  Nhặt +109 beri
[08:47:37 AM]  Nhặt +180 beri
[08:47:54 AM]  Nhặt +137 beri
[08:48:40 AM]  Nhặt +22 beri
[08:49:35 AM]  Mua Quản lý -500 ruby
[08:50:40 AM]  Mua Tóc Siêu Sao -500 ruby
[08:51:53 AM]  Nhặt +70 beri
[08:51:59 AM]  Nhặt +14 beri
[08:52:18 AM]  Nhặt +246 beri
[08:52:38 AM]  Nhặt +372 beri
[08:53:19 AM]  Mua Kinh nghiệm X2 -3 ruby
[08:53:21 AM]  Mua Xp Chiêu thức -300 ruby
[08:53:29 AM]  Mua Vé tẩy tiềm năng -0 beri
[08:53:33 AM]  Mua Vé tẩy tiềm năng -0 beri
[08:55:46 AM]  Mua Gà nướng -1000 beri
[08:55:46 AM]  Mua Gà nướng -1000 beri
[08:55:48 AM]  Mua Gà nướng -1000 beri
[08:55:48 AM]  Mua Gà nướng -1000 beri
[08:55:48 AM]  Mua Gà nướng -1000 beri
[08:55:49 AM]  Mua Gà nướng -1000 beri
[08:55:49 AM]  Mua Gà nướng -1000 beri
[08:55:51 AM]  Mua Gà nướng -1000 beri
[08:55:51 AM]  Mua Gà nướng -1000 beri
[08:55:51 AM]  Mua Gà nướng -1000 beri
[08:55:51 AM]  Mua Gà nướng -1000 beri
[08:55:51 AM]  Mua Gà nướng -1000 beri
[08:55:52 AM]  Mua Gà nướng -1000 beri
[08:55:52 AM]  Mua Gà nướng -1000 beri
[08:55:52 AM]  Mua Gà nướng -1000 beri
[08:55:52 AM]  Mua Gà nướng -1000 beri
[08:55:52 AM]  Mua Gà nướng -1000 beri
[08:55:53 AM]  Mua Gà nướng -1000 beri
[08:55:53 AM]  Mua Gà nướng -1000 beri
[08:55:53 AM]  Mua Gà nướng -1000 beri
[08:55:53 AM]  Mua Gà nướng -1000 beri
[08:55:53 AM]  Mua Gà nướng -1000 beri
[08:55:57 AM]  Mua Gà nướng -1000 beri
[08:55:57 AM]  Mua Gà nướng -1000 beri
[08:55:57 AM]  Mua Gà nướng -1000 beri
[08:55:57 AM]  Mua Gà nướng -1000 beri
[08:55:57 AM]  Mua Gà nướng -1000 beri
[08:55:58 AM]  Mua Gà nướng -1000 beri
[08:55:58 AM]  Mua Gà nướng -1000 beri
[08:55:58 AM]  Mua Gà nướng -1000 beri
[08:55:58 AM]  Mua Gà nướng -1000 beri
[08:55:58 AM]  Mua Gà nướng -1000 beri
[08:55:59 AM]  Mua Gà nướng -1000 beri
[08:55:59 AM]  Mua Gà nướng -1000 beri
[08:55:59 AM]  Mua Gà nướng -1000 beri
[08:55:59 AM]  Mua Gà nướng -1000 beri
[08:55:59 AM]  Mua Gà nướng -1000 beri
[08:56:00 AM]  Mua Gà nướng -1000 beri
[08:56:00 AM]  Mua Gà nướng -1000 beri
[08:56:00 AM]  Mua Gà nướng -1000 beri
[08:56:00 AM]  Mua Gà nướng -1000 beri
[08:56:01 AM]  Mua Gà nướng -1000 beri
[08:56:01 AM]  Mua Gà nướng -1000 beri
[08:56:01 AM]  Mua Gà nướng -1000 beri
[08:56:01 AM]  Mua Gà nướng -1000 beri
[08:56:01 AM]  Mua Gà nướng -1000 beri
[08:56:02 AM]  Mua Gà nướng -1000 beri
[08:56:02 AM]  Mua Gà nướng -1000 beri
[08:56:02 AM]  Mua Gà nướng -1000 beri
[08:56:02 AM]  Mua Gà nướng -1000 beri
[08:56:02 AM]  Mua Gà nướng -1000 beri
[08:56:03 AM]  Mua Gà nướng -1000 beri
[08:56:03 AM]  Mua Gà nướng -1000 beri
[08:56:03 AM]  Mua Gà nướng -1000 beri
[08:56:03 AM]  Mua Gà nướng -1000 beri
[08:56:03 AM]  Mua Gà nướng -1000 beri
[08:56:04 AM]  Mua Gà nướng -1000 beri
[08:56:04 AM]  Mua Gà nướng -1000 beri
[08:56:04 AM]  Mua Gà nướng -1000 beri
[08:56:06 AM]  Mua Gà nướng -1000 beri
[08:56:06 AM]  Mua Gà nướng -1000 beri
[08:56:06 AM]  Mua Gà nướng -1000 beri
[08:56:06 AM]  Mua Gà nướng -1000 beri
[08:56:07 AM]  Mua Gà nướng -1000 beri
[08:56:07 AM]  Mua Gà nướng -1000 beri
[08:56:07 AM]  Mua Gà nướng -1000 beri
[08:56:07 AM]  Mua Gà nướng -1000 beri
[08:56:11 AM]  Mua Cola -800 beri
[08:56:11 AM]  Mua Cola -800 beri
[08:56:11 AM]  Mua Cola -800 beri
[08:56:11 AM]  Mua Cola -800 beri
[08:56:12 AM]  Mua Cola -800 beri
[08:56:12 AM]  Mua Cola -800 beri
[08:56:12 AM]  Mua Cola -800 beri
[08:56:12 AM]  Mua Cola -800 beri
[08:56:12 AM]  Mua Cola -800 beri
[08:56:13 AM]  Mua Cola -800 beri
[08:56:13 AM]  Mua Cola -800 beri
[08:56:13 AM]  Mua Cola -800 beri
[08:56:13 AM]  Mua Cola -800 beri
[08:56:14 AM]  Mua Cola -800 beri
[08:56:14 AM]  Mua Cola -800 beri
[08:56:14 AM]  Mua Cola -800 beri
[08:56:14 AM]  Mua Cola -800 beri
[08:56:14 AM]  Mua Cola -800 beri
[08:56:15 AM]  Mua Cola -800 beri
[08:56:15 AM]  Mua Cola -800 beri
[08:56:15 AM]  Mua Cola -800 beri
[08:56:15 AM]  Mua Cola -800 beri
[08:56:15 AM]  Mua Cola -800 beri
[08:56:16 AM]  Mua Cola -800 beri
[08:56:16 AM]  Mua Cola -800 beri
[08:56:16 AM]  Mua Cola -800 beri
[08:56:16 AM]  Mua Cola -800 beri
[08:56:16 AM]  Mua Cola -800 beri
[08:56:17 AM]  Mua Cola -800 beri
[08:56:17 AM]  Mua Cola -800 beri
[08:56:17 AM]  Mua Cola -800 beri
[08:56:17 AM]  Mua Cola -800 beri
[08:56:18 AM]  Mua Cola -800 beri
[08:56:18 AM]  Mua Cola -800 beri
[08:56:18 AM]  Mua Cola -800 beri
[08:56:18 AM]  Mua Cola -800 beri
[08:56:18 AM]  Mua Cola -800 beri
[08:56:19 AM]  Mua Cola -800 beri
[08:56:19 AM]  Mua Cola -800 beri
[08:56:19 AM]  Mua Cola -800 beri
[08:56:19 AM]  Mua Cola -800 beri
[08:56:22 AM]  Mua Cola -800 beri
[08:56:22 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:23 AM]  Mua Cola -800 beri
[08:56:24 AM]  Mua Cola -800 beri
[08:56:24 AM]  Mua Cola -800 beri
[08:56:24 AM]  Mua Cola -800 beri
[08:56:24 AM]  Mua Cola -800 beri
[08:56:24 AM]  Mua Cola -800 beri
[08:56:25 AM]  Mua Cola -800 beri
[08:56:25 AM]  Mua Cola -800 beri
[08:56:25 AM]  Mua Cola -800 beri
[08:56:25 AM]  Mua Cola -800 beri
[08:56:25 AM]  Mua Cola -800 beri
[08:56:26 AM]  Mua Cola -800 beri
[08:56:26 AM]  Mua Cola -800 beri
[08:56:26 AM]  Mua Cola -800 beri
[08:56:28 AM]  Mua Cola -800 beri
[08:56:29 AM]  Mua Cola -800 beri
[08:56:31 AM]  Mua Cola -800 beri
[08:56:32 AM]  Mua Cola -800 beri
[08:56:33 AM]  Mua Cola -800 beri
[08:56:33 AM]  Mua Cola -800 beri
[08:56:33 AM]  Mua Cola -800 beri
[08:56:33 AM]  Mua Cola -800 beri
[08:56:35 AM]  Mua Cola -800 beri
[08:56:59 AM]  Nhặt +60 beri
[08:57:21 AM]  Nhặt +468 beri
[08:57:30 AM]  Nhặt +114 beri
[08:57:32 AM]  Nhặt +426 beri
[08:57:37 AM]  Nhặt +558 beri
[08:58:21 AM]  Nhặt +312 beri
[08:58:25 AM]  Nhặt +321 beri
[08:58:37 AM]  Nhặt +144 beri
[08:58:47 AM]  Nhặt +396 beri
[08:58:47 AM]  Nhặt +570 beri
[08:58:57 AM]  Nhặt +78 beri
[08:59:02 AM]  Nhặt +480 beri
[08:59:05 AM]  Nhặt +192 beri
[08:59:05 AM]  Nhặt +116 beri
[08:59:24 AM]  Mua Tóc mốc lai -500 ruby
[09:00:05 AM]  Nhặt +330 beri
[09:00:09 AM]  Nhặt +202 beri
[09:00:12 AM]  Nhặt +114 beri
[09:00:19 AM]  Nhặt +72 beri
[09:00:25 AM]  Logout : [Beri] 9.905.315 [Ruby] 48.237
