[01:47:23 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:48:33 AM]  Mua Trang phục Franky -500 ruby
[01:48:37 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.999.500
[01:51:10 AM]  Login : [Beri] 2.000.000.000 [Ruby] 499.999.500
[01:52:27 AM]  Mua 9999 vé vòng quay -149985 ruby
[01:52:34 AM]  Mua 9999 vé vòng quay -149985 ruby
[01:52:39 AM]  Mua 9999 vé vòng quay -149985 ruby
[02:04:23 AM]  Nhặt +496 beri
[02:04:24 AM]  Nhặt +2576 beri
[02:04:48 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:49 AM]  Mua Quả Conache -0 beri
[02:04:50 AM]  Mua Quả Conache -0 beri
[02:04:50 AM]  Mua Quả Conache -0 beri
[02:04:50 AM]  Mua Quả Conache -0 beri
[02:04:50 AM]  Mua Quả Conache -0 beri
[02:04:50 AM]  Mua Quả Conache -0 beri
[02:04:51 AM]  Mua Quả Conache -0 beri
[02:04:51 AM]  Mua Quả Conache -0 beri
[02:04:51 AM]  Mua Quả Conache -0 beri
[02:04:51 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:52 AM]  Mua Quả Conache -0 beri
[02:04:53 AM]  Mua Quả Conache -0 beri
[02:04:53 AM]  Mua Quả Conache -0 beri
[02:04:53 AM]  Mua Quả Conache -0 beri
[02:04:53 AM]  Mua Quả Conache -0 beri
[02:04:53 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:54 AM]  Mua Quả Conache -0 beri
[02:04:55 AM]  Mua Quả Conache -0 beri
