[01:43:52 AM]  Login : [Beri] 10.021.555 [Ruby] 50.030
[01:44:24 AM]  Mua 31999 vé vòng quay -479985 ruby
[01:44:45 AM]  Mua 31999 vé vòng quay -479985 ruby
[01:45:14 AM]  Mua 31999 vé vòng quay -479985 ruby
[01:45:39 AM]  Mua 31999 vé vòng quay -479985 ruby
[01:47:40 AM]  Logout : [Beri] 10.021.555 [Ruby] -7.970
[01:47:43 AM]  Login : [Beri] 10.021.555 [Ruby] -7.970
[01:48:35 AM]  Mua Súp baratie -80 beri
[01:48:37 AM]  Mua Súp baratie -80 beri
[01:48:37 AM]  Mua Súp baratie -80 beri
[01:48:38 AM]  Mua Súp baratie -80 beri
[01:48:38 AM]  Mua Súp baratie -80 beri
[01:48:38 AM]  Mua Súp baratie -80 beri
[01:48:38 AM]  Mua Súp baratie -80 beri
[01:48:38 AM]  Mua Súp baratie -1600 beri
[01:48:39 AM]  Mua Súp baratie -1600 beri
[01:48:39 AM]  Mua Súp baratie -1600 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:42 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:42 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:44 AM]  Mua Sữa -20 beri
[01:48:44 AM]  Mua Sữa -20 beri
[01:48:44 AM]  Mua Sữa -400 beri
[01:48:44 AM]  Mua Sữa -100 beri
[01:48:44 AM]  Mua Sữa -400 beri
[01:48:45 AM]  Mua Sữa -400 beri
[01:48:46 AM]  Mua Cola -800 beri
[01:48:46 AM]  Mua Cola -200 beri
[01:48:47 AM]  Mua Cola -800 beri
[01:48:48 AM]  Mua Gà nướng -1000 beri
[01:48:48 AM]  Mua Gà nướng -1000 beri
[01:48:48 AM]  Mua Gà nướng -250 beri
[01:48:48 AM]  Mua Gà nướng -1000 beri
[01:48:49 AM]  Mua Gà nướng -50 beri
[01:49:08 AM]  Logout : [Beri] 10.009.755 [Ruby] -8.970
[01:49:13 AM]  Login : [Beri] 10.009.755 [Ruby] -8.970
[01:50:10 AM]  Mua Súp baratie -80 beri
[01:50:10 AM]  Mua Súp baratie -80 beri
[01:50:11 AM]  Mua Súp baratie -80 beri
[01:50:11 AM]  Mua Súp baratie -80 beri
[01:50:11 AM]  Mua Súp baratie -400 beri
[01:50:11 AM]  Mua Súp baratie -1600 beri
[01:50:11 AM]  Mua Súp baratie -1600 beri
