[03:44:34 AM]  Login : [Beri] 10.000.000 [Ruby] 50.000
[03:44:50 AM]  Mua 300 vé vòng quay -4500 ruby
[03:46:05 AM]  Mua 300 vé vòng quay -4500 ruby
[03:47:56 AM]  Mua Thần Sét -500 ruby
[03:49:14 AM]  Nhặt +242 beri
[03:49:18 AM]  Nhặt +196 beri
[03:49:24 AM]  Nhặt +501 beri
[03:49:57 AM]  Mua Cola -800 beri
[03:49:57 AM]  Mua Cola -40 beri
[03:49:58 AM]  Mua Cola -200 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:49:59 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:00 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:01 AM]  Mua Cola -800 beri
[03:50:04 AM]  Mua Gà nướng -1000 beri
[03:50:04 AM]  Mua Gà nướng -1000 beri
[03:50:04 AM]  Mua Gà nướng -1000 beri
[03:50:04 AM]  Mua Gà nướng -1000 beri
[03:50:04 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:05 AM]  Mua Gà nướng -1000 beri
[03:50:06 AM]  Mua Gà nướng -1000 beri
[03:50:06 AM]  Mua Gà nướng -1000 beri
[03:50:06 AM]  Mua Gà nướng -1000 beri
[03:50:06 AM]  Mua Gà nướng -1000 beri
[03:50:24 AM]  Nhặt +27 beri
[03:50:27 AM]  Nhặt +426 beri
[03:50:47 AM]  Nhặt +501 beri
[03:50:56 AM]  Nhặt +3 beri
[03:51:37 AM]  Nhặt +477 beri
[03:51:44 AM]  Nhặt +333 beri
[03:51:58 AM]  Nhặt +546 beri
[03:52:34 AM]  Nhặt +210 beri
[03:52:49 AM]  Nhặt +270 beri
[03:52:59 AM]  Nhặt +171 beri
[03:53:07 AM]  Nhặt +339 beri
[03:53:23 AM]  Nhặt +102 beri
[03:53:39 AM]  Nhặt +189 beri
[03:54:17 AM]  Nhặt +552 beri
[03:54:18 AM]  Nhặt +200 beri
[03:54:27 AM]  Nhặt +244 beri
[03:54:36 AM]  Nhặt +104 beri
[03:54:43 AM]  Nhặt +300 beri
[03:54:56 AM]  Nhặt +20 beri
[03:55:00 AM]  Nhặt +36 beri
[03:55:22 AM]  Nhặt +228 beri
[03:55:28 AM]  Nhặt +288 beri
[03:56:45 AM]  Nhặt +432 beri
[03:57:01 AM]  Nhặt +176 beri
