[05:06:38 AM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[05:06:57 AM]  Mua Dr. Strange Zoombie -500 ruby
[05:07:45 AM]  Mua Xp Chiêu thức -6000 ruby
[05:07:45 AM]  Mua Xp Chiêu thức -6000 ruby
[05:07:45 AM]  Mua Xp Chiêu thức -6000 ruby
[05:07:45 AM]  Mua Xp Chiêu thức -6000 ruby
[05:07:48 AM]  Mua Kinh nghiệm X2 -60 ruby
[05:07:48 AM]  Mua Kinh nghiệm X2 -60 ruby
[05:08:28 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 4.975.380
[05:08:38 AM]  Login : [Beri] 2.000.000.000 [Ruby] 4.975.380
[05:09:12 AM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[05:09:52 AM]  Mua 30000 vé vòng quay -450000 ruby
[05:17:31 AM]  Mua Tóc Siêu Sao -500 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:32 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:33 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:34 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:35 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:36 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:37 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
[05:29:38 AM]  Mua Mai rùa -140 ruby
