[06:21:21 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[06:21:25 AM]  Nhặt +42 beri
[06:21:42 AM]  Nhặt +122 beri
[06:21:50 AM]  Nhặt +42 beri
[06:24:39 AM]  Logout : [Beri] 2.000.000.206 [Ruby] 500.000
[06:24:59 AM]  Login : [Beri] 2.000.000.206 [Ruby] 500.000
[06:25:18 AM]  Mua Zeff -500 ruby
[06:25:26 AM]  Logout : [Beri] 2.000.000.206 [Ruby] 499.500
[06:25:38 AM]  Login : [Beri] 2.000.000.206 [Ruby] 499.500
[06:27:38 AM]  Mua Tóc Siêu Sao -500 ruby
[06:27:57 AM]  Mua Xp Chiêu thức -6000 ruby
[06:27:57 AM]  Mua Xp Chiêu thức -6000 ruby
[06:27:57 AM]  Mua Xp Chiêu thức -6000 ruby
[06:28:02 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:03 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:04 AM]  Mua Súp baratie -1600 beri
[06:28:05 AM]  Mua Súp baratie -1600 beri
[06:28:05 AM]  Mua Súp baratie -1600 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:07 AM]  Mua Quả Conache -0 beri
[06:28:08 AM]  Mua Quả Conache -0 beri
[06:28:08 AM]  Mua Quả Conache -0 beri
[06:28:08 AM]  Mua Quả Conache -0 beri
[06:28:08 AM]  Mua Quả Conache -0 beri
[06:28:08 AM]  Mua Quả Conache -0 beri
[06:29:00 AM]  Logout : [Beri] 1.999.973.006 [Ruby] 481.000
