[02:04:20 AM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[02:05:00 AM]  Mua 1000 vé vòng quay -15000 ruby
[02:11:23 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 4.985.000
[02:11:30 AM]  Login : [Beri] 2.000.000.000 [Ruby] 4.985.000
[02:11:35 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 4.985.000
[02:12:09 AM]  Login : [Beri] 2.000.000.000 [Ruby] 4.985.000
[02:12:31 AM]  Mua Trang phục Doctor Strange -500 ruby
[02:12:36 AM]  Mua Tóc khỉ con -500 ruby
[02:12:38 AM]  Mua Tóc Siêu Sao -500 ruby
[02:14:40 AM]  Nhặt +168 beri
[02:14:42 AM]  Nhặt +372 beri
[02:15:31 AM]  Mua Cola -800 beri
[02:15:32 AM]  Mua Cola -800 beri
[02:15:32 AM]  Mua Cola -800 beri
[02:15:32 AM]  Mua Cola -800 beri
[02:15:32 AM]  Mua Cola -800 beri
[02:15:32 AM]  Mua Cola -800 beri
[02:15:33 AM]  Mua Cola -800 beri
[02:15:33 AM]  Mua Cola -800 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:35 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:36 AM]  Mua Súp baratie -1600 beri
[02:15:37 AM]  Mua Súp baratie -1600 beri
[02:15:37 AM]  Mua Súp baratie -1600 beri
[02:15:38 AM]  Mua Quả Conache -0 beri
[02:15:38 AM]  Mua Quả Conache -0 beri
[02:15:38 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:39 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:40 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:41 AM]  Mua Quả Conache -0 beri
[02:15:42 AM]  Mua Quả Conache -0 beri
[02:15:42 AM]  Mua Quả Conache -0 beri
[02:15:42 AM]  Mua Quả Conache -0 beri
[02:15:42 AM]  Mua Quả Conache -0 beri
[02:15:42 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:43 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:44 AM]  Mua Quả Conache -0 beri
[02:15:45 AM]  Mua Quả Conache -0 beri
[02:15:45 AM]  Mua Quả Conache -0 beri
[02:15:46 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:46 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:46 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:46 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:46 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:47 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:47 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:47 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:47 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:47 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:48 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:48 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:48 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:49 AM]  Mua Cơm hộp hải tặc -0 beri
[02:15:50 AM]  Mua Cơm hộp hải tặc -0 beri
[02:17:46 AM]  Nhặt +3795 beri
[02:25:22 AM]  Nhặt +3000 beri
[02:26:42 AM]  Mua Thời trang UTA -500 ruby
