[05:12:14 AM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[05:12:23 AM]  Nhặt +160 beri
[05:14:00 AM]  Logout : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:14:06 AM]  Login : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:14:11 AM]  Logout : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:14:17 AM]  Login : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:14:22 AM]  Logout : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:15:29 AM]  Login : [Beri] 2.000.000.160 [Ruby] 5.000.000
[05:15:42 AM]  Mua xác ướp trắng -500 ruby
[05:15:55 AM]  Mua Tóc lửa -500 ruby
[05:16:32 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Quả Tim x1, 
[05:17:01 AM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[05:17:38 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x20000, 
[05:18:31 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x1500, 
[05:21:44 AM]  Mua Bột cường hóa -20 ruby
[05:21:48 AM]  Mua Bột cường hóa -20 ruby
[05:21:48 AM]  Mua Bột cường hóa -20 ruby
[05:21:48 AM]  Mua Bột cường hóa -20 ruby
[05:21:48 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
[05:21:49 AM]  Mua Bột cường hóa -20 ruby
