[01:48:01 PM]  Login : [Beri] 27.472.389 [Ruby] 47.432
[01:48:11 PM]  Chat KTG mất -5 ruby
[01:48:53 PM]  Logout : [Beri] 27.472.389 [Ruby] 47.427
[03:05:48 PM]  Login : [Beri] 27.472.389 [Ruby] 47.427
[03:07:04 PM]  Mua Kinh nghiệm X2 -3 ruby
[03:10:34 PM]  Mua 3000 vé vòng quay -45000 ruby
[03:13:49 PM]  Mua 2000 vé vòng quay -30000 ruby
[03:19:24 PM]  Mua 1 vé vòng quay -15 ruby
[03:36:57 PM]  Mua Mai rùa -140 ruby
[03:36:57 PM]  Mua Mai rùa -140 ruby
[03:36:57 PM]  Mua Mai rùa -140 ruby
[03:36:58 PM]  Mua Mai rùa -140 ruby
[03:36:58 PM]  Mua Mai rùa -140 ruby
[03:37:02 PM]  Mua Mai rùa -140 ruby
[03:37:02 PM]  Mua Mai rùa -140 ruby
[03:37:02 PM]  Mua Mai rùa -140 ruby
[03:37:02 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:03 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:04 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:10 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:11 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:12 PM]  Mua Mai rùa -140 ruby
[03:37:13 PM]  Mua Mai rùa -140 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:15 PM]  Mua Bột vàng -40 ruby
[03:37:16 PM]  Mua Bột vàng -40 ruby
[03:37:16 PM]  Mua Bột vàng -40 ruby
[03:37:16 PM]  Mua Bột vàng -40 ruby
[03:37:16 PM]  Mua Bột vàng -40 ruby
[03:37:16 PM]  Mua Bột vàng -40 ruby
