[09:35:31 AM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[09:36:41 AM]  Mua 60 vé vòng quay -900 ruby
[09:38:23 AM]  Mua Tóc Siêu Sao -500 ruby
[09:38:30 AM]  Mua Đấng -500 ruby
[09:38:34 AM]  Mua Trang phục Franky -500 ruby
[09:38:39 AM]  Mua Thời trang UTA -500 ruby
[09:38:41 AM]  Mua Râu đen -500 ruby
[09:38:44 AM]  Mua Thần chết -500 ruby
[09:38:46 AM]  Mua Linh hồn -500 ruby
[09:38:48 AM]  Mua Hỏa quyền -500 ruby
[09:38:49 AM]  Mua vệ thần 1 -500 ruby
[09:38:51 AM]  Mua Đấng tối cao -500 ruby
[09:38:53 AM]  Mua Nữ thần -500 ruby
[09:38:54 AM]  Mua aokiji -500 ruby
[09:38:56 AM]  Mua Kizaru -500 ruby
[09:38:58 AM]  Mua akainu -500 ruby
[09:38:59 AM]  Mua Chị hằng -500 ruby
[09:39:00 AM]  Mua Đội trưởng -500 ruby
[09:39:02 AM]  Mua Quản lý -500 ruby
[09:39:03 AM]  Mua thiện xạ -500 ruby
[09:39:04 AM]  Mua Thần Sét -500 ruby
[09:39:08 AM]  Mua Dr. Strange Zoombie -500 ruby
[09:39:19 AM]  Mua Trang phục Raid Suit Sanji -500 ruby
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:47 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:48 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:49 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:50 AM]  Mua Súp baratie -1600 beri
[09:39:51 AM]  Mua Súp baratie -1600 beri
[09:39:51 AM]  Mua Súp baratie -1600 beri
[09:39:51 AM]  Mua Súp baratie -1600 beri
[09:39:51 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:52 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:53 AM]  Mua Súp baratie -1600 beri
[09:39:54 AM]  Mua Súp baratie -1600 beri
[09:39:54 AM]  Mua Súp baratie -1600 beri
[09:39:54 AM]  Mua Súp baratie -1600 beri
[09:39:54 AM]  Mua Súp baratie -1600 beri
[09:39:54 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:55 AM]  Mua Súp baratie -1600 beri
[09:39:56 AM]  Mua Súp baratie -1600 beri
[09:39:56 AM]  Mua Súp baratie -1600 beri
[09:39:56 AM]  Mua Súp baratie -1600 beri
[09:39:56 AM]  Mua Súp baratie -1600 beri
[09:39:56 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:57 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:58 AM]  Mua Súp baratie -1600 beri
[09:39:59 AM]  Mua Súp baratie -1600 beri
[09:39:59 AM]  Mua Súp baratie -1600 beri
[09:39:59 AM]  Mua Súp baratie -1600 beri
[09:40:00 AM]  Mua Quả Conache -0 beri
[09:40:00 AM]  Mua Quả Conache -0 beri
