[03:26:51 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[03:29:50 PM]  Mua Trang phục Franky -500 ruby
[03:30:07 PM]  Mua Tóc Siêu Sao -500 ruby
[03:31:09 PM]  Logout : [Beri] 20.000.000 [Ruby] 49.000
[03:31:16 PM]  Login : [Beri] 20.000.000 [Ruby] 49.000
[03:31:54 PM]  Mua 999 vé vòng quay -14985 ruby
[03:36:32 PM]  Nhặt +957 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:14 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:15 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:16 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:17 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:18 PM]  Mua Quả Conache -0 beri
[03:43:19 PM]  Mua Quả Conache -0 beri
[03:43:19 PM]  Mua Quả Conache -0 beri
[03:43:19 PM]  Mua Quả Conache -0 beri
[03:43:19 PM]  Mua Quả Conache -0 beri
[03:43:19 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:20 PM]  Mua Quả Conache -0 beri
[03:43:21 PM]  Mua Quả Conache -0 beri
[03:43:21 PM]  Mua Quả Conache -0 beri
