[10:16:04 AM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[10:22:56 AM]  Mua Cola -800 beri
[10:22:56 AM]  Mua Cola -800 beri
[10:22:56 AM]  Mua Cola -800 beri
[10:22:56 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:57 AM]  Mua Cola -800 beri
[10:22:58 AM]  Mua Cola -800 beri
[03:33:57 PM]  Login : [Beri] 19.991.200 [Ruby] 50.000
[03:37:51 PM]  Logout : [Beri] 19.991.200 [Ruby] 50.000
[03:44:54 PM]  Login : [Beri] 19.991.200 [Ruby] 50.000
[03:44:59 PM]  Logout : [Beri] 19.991.200 [Ruby] 50.000
