[09:20:39 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[09:22:00 PM]  Mua Minh Vương -5000 ruby
[09:22:19 PM]  Mua Tóc khỉ con -500 ruby
[09:22:44 PM]  Mua 1000 vé vòng quay -15000 ruby
[09:24:57 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:58 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:24:59 PM]  Mua Quả Conache -0 beri
[09:25:00 PM]  Mua Quả Conache -0 beri
[09:25:00 PM]  Mua Quả Conache -0 beri
[09:25:00 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:01 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:02 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:03 PM]  Mua Quả Conache -0 beri
[09:25:05 PM]  Mua Xp Chiêu thức -6000 ruby
[09:25:05 PM]  Mua Xp Chiêu thức -6000 ruby
[09:25:05 PM]  Mua Xp Chiêu thức -6000 ruby
[09:25:07 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:25:07 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:25:07 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:25:07 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:25:07 PM]  Mua Kinh nghiệm X2 -60 ruby
[09:45:57 PM]  Logout : [Beri] 31.967.250 [Ruby] 10.011.200
