[11:21:21 AM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:23:27 AM]  Mua Vé tẩy tiềm năng -0 beri
[11:28:48 AM]  Logout : [Beri] 30.001.000 [Ruby] 10.051.000
[11:29:07 AM]  Login : [Beri] 30.001.000 [Ruby] 10.051.000
[11:29:19 AM]  Mua Trang phục Doctor Strange -500 ruby
[11:29:25 AM]  Mua Dr. Strange Zoombie -500 ruby
[11:29:31 AM]  Mua Thần chết -500 ruby
[11:45:00 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:01 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:02 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:03 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:04 AM]  Mua Đá ác quỷ -40 ruby
[11:45:05 AM]  Mua Đá ác quỷ -40 ruby
[11:45:05 AM]  Mua Đá ác quỷ -40 ruby
[11:45:05 AM]  Mua Đá ác quỷ -40 ruby
