[12:55:37 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[12:57:44 PM]  Mua Linh Vương Brook -5000 ruby
[12:59:09 PM]  Logout : [Beri] 40.000.000 [Ruby] 20.045.000
[05:19:24 PM]  Login : [Beri] 40.000.000 [Ruby] 20.045.000
[05:19:54 PM]  Mua 10000 vé vòng quay -150000 ruby
[05:36:30 PM]  Mua Đá ác quỷ -40 ruby
[05:36:31 PM]  Mua Đá ác quỷ -40 ruby
[05:36:31 PM]  Mua Đá ác quỷ -40 ruby
[05:36:31 PM]  Mua Đá ác quỷ -40 ruby
[05:36:31 PM]  Mua Đá ác quỷ -40 ruby
[05:36:31 PM]  Mua Đá ác quỷ -40 ruby
[05:36:32 PM]  Mua Đá ác quỷ -40 ruby
[05:36:32 PM]  Mua Đá ác quỷ -40 ruby
[05:36:32 PM]  Mua Đá ác quỷ -40 ruby
[05:36:32 PM]  Mua Đá ác quỷ -40 ruby
[05:36:32 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:33 PM]  Mua Đá ác quỷ -40 ruby
[05:36:34 PM]  Mua Đá ác quỷ -40 ruby
[05:36:34 PM]  Mua Đá ác quỷ -40 ruby
[05:36:34 PM]  Mua Đá ác quỷ -40 ruby
[05:36:34 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:35 PM]  Mua Đá ác quỷ -40 ruby
[05:36:36 PM]  Mua Đá ác quỷ -40 ruby
[05:36:36 PM]  Mua Đá ác quỷ -40 ruby
[05:36:36 PM]  Mua Đá ác quỷ -40 ruby
[05:36:36 PM]  Mua Đá ác quỷ -40 ruby
[05:36:36 PM]  Mua Đá ác quỷ -40 ruby
[05:36:37 PM]  Mua Đá ác quỷ -40 ruby
[05:36:37 PM]  Mua Đá ác quỷ -40 ruby
[05:36:37 PM]  Mua Đá ác quỷ -40 ruby
[05:36:37 PM]  Mua Đá ác quỷ -40 ruby
[05:36:37 PM]  Mua Đá ác quỷ -40 ruby
[05:36:38 PM]  Mua Đá ác quỷ -40 ruby
[05:36:38 PM]  Mua Đá ác quỷ -40 ruby
[05:36:38 PM]  Mua Đá ác quỷ -40 ruby
[05:36:38 PM]  Mua Đá ác quỷ -40 ruby
[05:36:38 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:39 PM]  Mua Đá ác quỷ -40 ruby
[05:36:40 PM]  Mua Đá ác quỷ -40 ruby
[05:36:40 PM]  Mua Đá ác quỷ -40 ruby
[05:36:40 PM]  Mua Đá ác quỷ -40 ruby
[05:36:40 PM]  Mua Đá ác quỷ -40 ruby
