[10:57:23 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[10:58:31 PM]  Mua Tóc Siêu Sao -500 ruby
[10:59:11 PM]  Mua akainu -500 ruby
[11:03:06 PM]  Mua 99 vé vòng quay -1485 ruby
[11:09:12 PM]  Mua chopper -500 ruby
[11:09:29 PM]  Mua Đầu trọc -500 ruby
[11:09:52 PM]  Mua Râu đen -500 ruby
[11:13:22 PM]  Logout : [Beri] 25.452.929 [Ruby] 46.015
[11:13:37 PM]  Login : [Beri] 25.452.929 [Ruby] 46.015
[11:14:03 PM]  Mua 99 vé vòng quay -1485 ruby
[11:15:36 PM]  Mua 500 vé vòng quay -7500 ruby
[11:17:39 PM]  Nhặt +3072 beri
[11:18:11 PM]  Nhặt +3888 beri
[11:18:19 PM]  Nhặt +3504 beri
[11:19:36 PM]  Logout : [Beri] 77.328.065 [Ruby] 37.030
[11:22:18 PM]  Login : [Beri] 77.328.065 [Ruby] 37.030
[11:22:41 PM]  Mua Kinh nghiệm X2 -60 ruby
[11:22:43 PM]  Mua Xp Chiêu thức -6000 ruby
[11:23:30 PM]  Mua Đá ác quỷ -40 ruby
[11:23:30 PM]  Mua Đá ác quỷ -40 ruby
[11:23:30 PM]  Mua Đá ác quỷ -40 ruby
[11:23:30 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:31 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:32 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:33 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:34 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:35 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:36 PM]  Mua Đá ác quỷ -40 ruby
[11:23:37 PM]  Mua Đá ác quỷ -40 ruby
[11:23:37 PM]  Mua Đá ác quỷ -40 ruby
[11:23:37 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:38 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:39 PM]  Mua Đá ác quỷ -40 ruby
[11:23:40 PM]  Mua Đá ác quỷ -40 ruby
[11:23:40 PM]  Mua Đá ác quỷ -40 ruby
[11:23:40 PM]  Mua Đá ác quỷ -40 ruby
[11:23:40 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:41 PM]  Mua Đá ác quỷ -40 ruby
[11:23:42 PM]  Mua Đá ác quỷ -40 ruby
[11:23:42 PM]  Mua Đá ác quỷ -40 ruby
[11:23:42 PM]  Mua Đá ác quỷ -40 ruby
[11:23:42 PM]  Mua Đá ác quỷ -40 ruby
[11:23:42 PM]  Mua Đá ác quỷ -40 ruby
[11:23:43 PM]  Mua Đá ác quỷ -40 ruby
[11:23:43 PM]  Mua Đá ác quỷ -40 ruby
[11:23:43 PM]  Mua Đá ác quỷ -40 ruby
[11:23:43 PM]  Mua Đá ác quỷ -40 ruby
[11:23:43 PM]  Mua Đá ác quỷ -40 ruby
[11:23:44 PM]  Mua Đá ác quỷ -40 ruby
[11:23:44 PM]  Mua Đá ác quỷ -40 ruby
[11:23:44 PM]  Mua Đá ác quỷ -40 ruby
[11:23:44 PM]  Mua Đá ác quỷ -40 ruby
[11:23:45 PM]  Mua Đá ác quỷ -40 ruby
[11:23:47 PM]  Mua Đá ác quỷ -2 ruby
[11:23:48 PM]  Mua Đá ác quỷ -2 ruby
[11:23:48 PM]  Mua Đá ác quỷ -2 ruby
[11:23:48 PM]  Mua Đá ác quỷ -2 ruby
[11:23:48 PM]  Mua Đá ác quỷ -2 ruby
[11:23:50 PM]  Mua Đá ác quỷ -40 ruby
[11:23:50 PM]  Mua Đá ác quỷ -40 ruby
[11:23:50 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:51 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:52 PM]  Mua Đá ác quỷ -40 ruby
[11:23:53 PM]  Mua Đá ác quỷ -40 ruby
[11:23:53 PM]  Mua Đá ác quỷ -40 ruby
[11:23:53 PM]  Mua Đá ác quỷ -40 ruby
[11:23:53 PM]  Mua Đá ác quỷ -40 ruby
[11:27:08 PM]  Mua Đá ác quỷ -40 ruby
[11:27:08 PM]  Mua Đá ác quỷ -40 ruby
[11:27:08 PM]  Mua Đá ác quỷ -40 ruby
[11:27:08 PM]  Mua Đá ác quỷ -40 ruby
