[09:03:48 AM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[09:06:48 AM]  Mua Tóc Siêu Sao -500 ruby
[09:07:03 AM]  Mua Dr. Strange Zoombie -500 ruby
[09:07:35 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:35 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:07:36 AM]  Mua Xp Chiêu thức -6000 ruby
[09:08:35 AM]  Mua 1000 vé vòng quay -15000 ruby
[09:16:33 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:33 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:34 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:35 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:36 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:37 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:38 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:39 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:40 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:40 AM]  Mua Cơm hộp hải tặc -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:41 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:42 AM]  Mua Quả Conache -0 beri
[09:16:43 AM]  Mua Quả Conache -0 beri
[09:16:43 AM]  Mua Quả Conache -0 beri
[09:21:00 AM]  Mua Súp baratie -1600 beri
[09:21:00 AM]  Mua Súp baratie -1600 beri
[09:21:00 AM]  Mua Súp baratie -1600 beri
[09:21:00 AM]  Mua Súp baratie -1600 beri
[09:21:00 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:01 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:02 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:03 AM]  Mua Súp baratie -1600 beri
[09:21:04 AM]  Mua Súp baratie -1600 beri
[09:21:04 AM]  Mua Súp baratie -1600 beri
[09:21:04 AM]  Mua Súp baratie -1600 beri
[09:21:04 AM]  Mua Súp baratie -1600 beri
[09:21:04 AM]  Mua Súp baratie -1600 beri
[09:21:05 AM]  Mua Súp baratie -1600 beri
[09:21:05 AM]  Mua Súp baratie -1600 beri
[09:21:05 AM]  Mua Súp baratie -1600 beri
[09:21:05 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:06 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:21:07 AM]  Mua Súp baratie -1600 beri
[09:30:51 AM]  Logout : [Beri] 125.057.564 [Ruby] 21.266.000
[09:31:31 AM]  Login : [Beri] 125.057.564 [Ruby] 21.266.000
[09:44:42 AM]  Login : [Beri] 125.057.564 [Ruby] 21.266.000
[09:48:36 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:37 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:38 AM]  Mua Súp baratie -1600 beri
[09:48:39 AM]  Mua Súp baratie -1600 beri
