[12:22:22 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[12:24:15 PM]  Mua 200 vé vòng quay -3000 ruby
[12:27:37 PM]  Mua 800 vé vòng quay -12000 ruby
[12:36:00 PM]  Logout : [Beri] 44.298.126 [Ruby] 10.135.000
[02:49:25 PM]  Login : [Beri] 44.298.126 [Ruby] 10.135.000
[02:56:18 PM]  Logout : [Beri] 44.298.126 [Ruby] 10.135.000
[04:02:33 PM]  Login : [Beri] 44.298.126 [Ruby] 10.135.000
[04:11:02 PM]  Logout : [Beri] 44.298.126 [Ruby] 10.135.000
[05:04:31 PM]  Login : [Beri] 44.298.126 [Ruby] 10.135.000
[05:04:58 PM]  Mua Râu đen -500 ruby
[05:05:19 PM]  Mua Đá ác quỷ -40 ruby
[05:05:19 PM]  Mua Đá ác quỷ -40 ruby
[05:05:19 PM]  Mua Đá ác quỷ -40 ruby
[05:05:20 PM]  Mua Đá ác quỷ -40 ruby
[05:05:20 PM]  Mua Đá ác quỷ -40 ruby
[05:05:20 PM]  Mua Đá ác quỷ -40 ruby
[05:05:20 PM]  Mua Đá ác quỷ -40 ruby
[05:05:20 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:21 PM]  Mua Đá ác quỷ -40 ruby
[05:05:22 PM]  Mua Đá ác quỷ -40 ruby
[05:05:22 PM]  Mua Đá ác quỷ -40 ruby
[05:05:22 PM]  Mua Đá ác quỷ -40 ruby
[05:05:22 PM]  Mua Đá ác quỷ -40 ruby
[05:05:22 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:23 PM]  Mua Đá ác quỷ -40 ruby
[05:05:24 PM]  Mua Đá ác quỷ -40 ruby
[05:05:24 PM]  Mua Đá ác quỷ -40 ruby
[05:05:24 PM]  Mua Đá ác quỷ -40 ruby
[05:05:24 PM]  Mua Đá ác quỷ -40 ruby
[05:05:24 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:25 PM]  Mua Đá ác quỷ -40 ruby
[05:05:26 PM]  Mua Đá ác quỷ -40 ruby
[05:05:26 PM]  Mua Đá ác quỷ -40 ruby
[05:05:26 PM]  Mua Đá ác quỷ -40 ruby
[05:05:26 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:27 PM]  Mua Đá ác quỷ -40 ruby
[05:05:28 PM]  Mua Đá ác quỷ -40 ruby
[05:05:28 PM]  Mua Đá ác quỷ -40 ruby
[05:05:28 PM]  Mua Đá ác quỷ -40 ruby
[05:05:28 PM]  Mua Đá ác quỷ -40 ruby
[05:05:28 PM]  Mua Đá ác quỷ -40 ruby
[05:05:29 PM]  Mua Đá ác quỷ -40 ruby
[05:05:29 PM]  Mua Đá ác quỷ -40 ruby
[05:05:29 PM]  Mua Đá ác quỷ -40 ruby
[05:05:29 PM]  Mua Đá ác quỷ -40 ruby
[05:05:29 PM]  Mua Đá ác quỷ -40 ruby
[05:05:30 PM]  Mua Đá ác quỷ -40 ruby
[05:05:30 PM]  Mua Đá ác quỷ -40 ruby
[05:05:30 PM]  Mua Đá ác quỷ -40 ruby
[05:05:30 PM]  Mua Đá ác quỷ -40 ruby
[05:05:30 PM]  Mua Đá ác quỷ -40 ruby
[05:05:31 PM]  Mua Đá ác quỷ -40 ruby
[05:08:13 PM]  Logout : [Beri] 42.498.126 [Ruby] 10.132.020
[06:21:03 PM]  Login : [Beri] 42.498.126 [Ruby] 10.132.020
[06:26:02 PM]  Mua Đá ác quỷ -40 ruby
[06:26:02 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:03 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:04 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:05 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:06 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:07 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:08 PM]  Mua Đá ác quỷ -40 ruby
[06:26:09 PM]  Mua Đá ác quỷ -40 ruby
[06:26:09 PM]  Mua Đá ác quỷ -40 ruby
[06:26:09 PM]  Mua Đá ác quỷ -40 ruby
[06:26:09 PM]  Mua Đá ác quỷ -40 ruby
