[12:30:39 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[12:33:11 PM]  Mua Bão tố -500 ruby
[12:33:19 PM]  Mua Trang phục Franky -500 ruby
[12:33:28 PM]  Mua Thời trang UTA -500 ruby
[12:33:32 PM]  Mua Dr. Strange Zoombie -500 ruby
[12:33:45 PM]  Mua Minh Vương -5000 ruby
[12:33:48 PM]  Mua Râu đen -500 ruby
[12:33:53 PM]  Mua aokiji -500 ruby
[12:35:21 PM]  Logout : [Beri] 41.110.000 [Ruby] 21.152.000
[12:36:31 PM]  Login : [Beri] 41.110.000 [Ruby] 21.152.000
[12:50:43 PM]  Login : [Beri] 41.110.000 [Ruby] 21.152.000
[12:53:34 PM]  Mua Súp baratie -1600 beri
[12:53:35 PM]  Mua Súp baratie -1600 beri
[12:53:35 PM]  Mua Súp baratie -1600 beri
[12:53:35 PM]  Mua Súp baratie -1600 beri
[12:53:35 PM]  Mua Súp baratie -1600 beri
[12:53:35 PM]  Mua Súp baratie -1600 beri
[12:53:36 PM]  Mua Súp baratie -1600 beri
[12:53:36 PM]  Mua Súp baratie -1600 beri
[12:53:36 PM]  Mua Súp baratie -1600 beri
[12:53:36 PM]  Mua Súp baratie -1600 beri
[12:53:38 PM]  Mua Súp baratie -1600 beri
[12:53:38 PM]  Mua Súp baratie -1600 beri
[12:53:39 PM]  Mua Súp baratie -1600 beri
[12:53:39 PM]  Mua Súp baratie -1600 beri
[12:53:39 PM]  Mua Súp baratie -1600 beri
[12:53:39 PM]  Mua Súp baratie -1600 beri
[12:53:39 PM]  Mua Súp baratie -1600 beri
[12:53:40 PM]  Mua Súp baratie -1600 beri
[12:53:40 PM]  Mua Súp baratie -1600 beri
[12:53:40 PM]  Mua Súp baratie -1600 beri
[12:53:42 PM]  Mua Cola -800 beri
[12:53:42 PM]  Mua Cola -800 beri
[12:53:42 PM]  Mua Cola -800 beri
[12:53:42 PM]  Mua Cola -800 beri
[12:53:42 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:43 PM]  Mua Cola -800 beri
[12:53:44 PM]  Mua Cola -800 beri
[12:53:45 PM]  Mua Xp Chiêu thức -6000 ruby
[12:53:46 PM]  Mua Xp Chiêu thức -6000 ruby
[12:53:46 PM]  Mua Xp Chiêu thức -6000 ruby
[12:53:46 PM]  Mua Xp Chiêu thức -6000 ruby
[12:53:46 PM]  Mua Xp Chiêu thức -6000 ruby
[12:56:09 PM]  Logout : [Beri] 41.068.400 [Ruby] 21.122.000
[12:56:38 PM]  Login : [Beri] 41.068.400 [Ruby] 21.122.000
[01:00:09 PM]  Mua 100 vé vòng quay -1500 ruby
[01:05:51 PM]  Mua Đá ác quỷ -40 ruby
[01:05:51 PM]  Mua Đá ác quỷ -40 ruby
[01:05:51 PM]  Mua Đá ác quỷ -40 ruby
[01:05:51 PM]  Mua Đá ác quỷ -40 ruby
[01:05:51 PM]  Mua Đá ác quỷ -40 ruby
[01:05:52 PM]  Mua Đá ác quỷ -40 ruby
[01:05:52 PM]  Mua Đá ác quỷ -40 ruby
[01:05:52 PM]  Mua Đá ác quỷ -40 ruby
[01:05:52 PM]  Mua Đá ác quỷ -40 ruby
[01:05:52 PM]  Mua Đá ác quỷ -40 ruby
[01:05:53 PM]  Mua Đá ác quỷ -40 ruby
[01:05:53 PM]  Mua Đá ác quỷ -40 ruby
[01:05:53 PM]  Mua Đá ác quỷ -40 ruby
[01:05:53 PM]  Mua Đá ác quỷ -40 ruby
[01:05:53 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:54 PM]  Mua Đá ác quỷ -40 ruby
[01:05:55 PM]  Mua Đá ác quỷ -40 ruby
[01:05:55 PM]  Mua Đá ác quỷ -40 ruby
[01:05:55 PM]  Mua Đá ác quỷ -40 ruby
[01:05:55 PM]  Mua Đá ác quỷ -40 ruby
[01:05:55 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:56 PM]  Mua Đá ác quỷ -40 ruby
[01:05:57 PM]  Mua Đá ác quỷ -40 ruby
[01:05:57 PM]  Mua Đá ác quỷ -40 ruby
[01:05:57 PM]  Mua Đá ác quỷ -40 ruby
[01:05:57 PM]  Mua Đá ác quỷ -40 ruby
[01:05:57 PM]  Mua Đá ác quỷ -40 ruby
[01:05:58 PM]  Mua Đá ác quỷ -40 ruby
[01:05:58 PM]  Mua Đá ác quỷ -40 ruby
[01:05:58 PM]  Mua Đá ác quỷ -40 ruby
[01:05:58 PM]  Mua Đá ác quỷ -40 ruby
[01:05:58 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:05:59 PM]  Mua Đá ác quỷ -40 ruby
[01:06:00 PM]  Mua Đá ác quỷ -40 ruby
[01:06:00 PM]  Mua Đá ác quỷ -40 ruby
[01:06:00 PM]  Mua Đá ác quỷ -40 ruby
[01:06:00 PM]  Mua Đá ác quỷ -40 ruby
[01:06:00 PM]  Mua Đá ác quỷ -40 ruby
