[04:56:16 PM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[05:15:58 PM]  Logout : [Beri] 20.000.100 [Ruby] 50.100
[05:16:48 PM]  Login : [Beri] 20.000.100 [Ruby] 50.100
[05:21:17 PM]  Logout : [Beri] 20.000.100 [Ruby] 50.100
[05:22:35 PM]  Login : [Beri] 20.000.100 [Ruby] 50.100
[05:41:52 PM]  Mua Trang phục Chopper khổng lồ -500 ruby
[05:42:16 PM]  Mua Trang phục Franky -500 ruby
[05:56:58 PM]  Mua Súp baratie -1600 beri
[05:56:59 PM]  Mua Súp baratie -1600 beri
[05:56:59 PM]  Mua Súp baratie -1600 beri
[05:57:02 PM]  Mua Cola -800 beri
[05:57:02 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:03 PM]  Mua Cola -800 beri
[05:57:04 PM]  Mua Cola -800 beri
[05:57:04 PM]  Mua Cola -800 beri
[05:57:04 PM]  Mua Cola -800 beri
[05:57:04 PM]  Mua Cola -800 beri
[05:57:04 PM]  Mua Cola -800 beri
[05:57:05 PM]  Mua Súp baratie -1600 beri
[05:57:05 PM]  Mua Súp baratie -1600 beri
[05:57:05 PM]  Mua Súp baratie -1600 beri
[05:57:06 PM]  Mua Súp baratie -1600 beri
[05:57:06 PM]  Mua Súp baratie -1600 beri
[05:57:06 PM]  Mua Súp baratie -1600 beri
[06:05:37 PM]  Mua Kinh nghiệm X2 -60 ruby
[06:05:38 PM]  Mua Kinh nghiệm X2 -60 ruby
[06:05:38 PM]  Mua Kinh nghiệm X2 -60 ruby
[06:06:37 PM]  Mua 100 vé vòng quay -1500 ruby
[06:10:33 PM]  Logout : [Beri] 49.314.641 [Ruby] 21.168.420
[06:10:41 PM]  Login : [Beri] 49.314.641 [Ruby] 21.168.420
[06:10:51 PM]  Mua 300 vé vòng quay -4500 ruby
[06:12:17 PM]  Logout : [Beri] 76.786.517 [Ruby] 21.163.920
[06:15:33 PM]  Login : [Beri] 76.786.517 [Ruby] 21.163.920
[06:19:49 PM]  Mua Đá ác quỷ -40 ruby
