[12:24:31 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[12:28:05 PM]  Mua 10000 vé vòng quay -150000 ruby
[12:40:08 PM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.850.000
[12:41:32 PM]  Login : [Beri] 2.000.000.000 [Ruby] 499.850.000
[12:48:36 PM]  Login : [Beri] 2.000.000.000 [Ruby] 499.850.000
[12:53:05 PM]  Mua Nữ thần -500 ruby
[12:53:21 PM]  Mua Tóc Công Chúa -500 ruby
[12:54:06 PM]  Mua Mặt Bầu Bĩnh -500 ruby
[12:55:34 PM]  Mua Xp Chiêu thức -6000 ruby
[12:55:37 PM]  Mua Kinh nghiệm X2 -60 ruby
[12:55:39 PM]  Mua Quả Conache -0 beri
[12:55:40 PM]  Mua Quả Conache -0 beri
[12:55:40 PM]  Mua Quả Conache -0 beri
[12:55:40 PM]  Mua Quả Conache -0 beri
[12:55:40 PM]  Mua Quả Conache -0 beri
[12:57:31 PM]  Nhặt +6342 beri
[12:58:07 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:07 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:08 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:08 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:08 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:08 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:08 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:09 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:09 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:09 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:09 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:10 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:10 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:10 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:10 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:10 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:13 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:14 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:15 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:16 PM]  Mua Cơm hộp hải tặc -0 beri
[12:58:16 PM]  Mua Cơm hộp hải tặc -0 beri
