[05:18:52 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[05:19:29 PM]  Nhặt +164 beri
[05:19:33 PM]  Nhặt +149 beri
[05:19:55 PM]  Nhặt +178 beri
[05:20:50 PM]  Mua Tóc khỉ con -500 ruby
[05:21:38 PM]  Mua 1000 vé vòng quay -15000 ruby
[05:23:41 PM]  Logout : [Beri] 2.000.000.491 [Ruby] 499.984.500
[08:19:48 PM]  Login : [Beri] 2.000.000.491 [Ruby] 499.984.500
[08:20:23 PM]  Mua Chú cuội -500 ruby
[08:20:41 PM]  Mua minh vương -500 ruby
[08:21:49 PM]  Mua Bột cường hóa -20 ruby
[08:21:49 PM]  Mua Bột cường hóa -20 ruby
[08:21:49 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:50 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:51 PM]  Mua Bột cường hóa -20 ruby
[08:21:52 PM]  Mua Bột cường hóa -20 ruby
[08:21:52 PM]  Mua Bột cường hóa -20 ruby
[08:21:52 PM]  Mua Bột cường hóa -20 ruby
[08:21:52 PM]  Mua Bột cường hóa -20 ruby
[08:21:52 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:53 PM]  Mua Bột cường hóa -20 ruby
[08:21:54 PM]  Mua Bột cường hóa -20 ruby
[08:21:54 PM]  Mua Bột cường hóa -20 ruby
[08:21:54 PM]  Mua Bột cường hóa -20 ruby
[08:21:54 PM]  Mua Bột cường hóa -20 ruby
[08:21:54 PM]  Mua Bột cường hóa -20 ruby
[08:21:55 PM]  Mua Bột cường hóa -20 ruby
[08:21:55 PM]  Mua Bột cường hóa -20 ruby
[08:21:55 PM]  Mua Bột cường hóa -20 ruby
[08:21:55 PM]  Mua Bột cường hóa -20 ruby
[08:21:55 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:56 PM]  Mua Bột cường hóa -20 ruby
[08:21:58 PM]  Mua Bột vàng -40 ruby
[08:21:58 PM]  Mua Bột vàng -40 ruby
[08:21:58 PM]  Mua Bột vàng -40 ruby
[08:21:58 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:21:59 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:00 PM]  Mua Bột vàng -40 ruby
[08:22:01 PM]  Mua Bột vàng -40 ruby
[08:22:01 PM]  Mua Bột vàng -40 ruby
[08:22:01 PM]  Mua Bột vàng -40 ruby
[08:22:01 PM]  Mua Bột vàng -40 ruby
[08:22:01 PM]  Mua Bột vàng -40 ruby
[08:22:02 PM]  Mua Bột vàng -40 ruby
[08:22:02 PM]  Mua Bột vàng -40 ruby
[08:22:02 PM]  Mua Bột vàng -40 ruby
[08:22:02 PM]  Mua Bột vàng -40 ruby
[08:22:02 PM]  Mua Bột vàng -40 ruby
[08:22:03 PM]  Mua Bột vàng -40 ruby
[08:22:03 PM]  Mua Bột vàng -40 ruby
[08:22:03 PM]  Mua Bột vàng -40 ruby
[08:22:03 PM]  Mua Bột vàng -40 ruby
[08:22:03 PM]  Mua Bột vàng -40 ruby
[08:22:04 PM]  Mua Bột vàng -40 ruby
[08:22:04 PM]  Mua Bột vàng -40 ruby
[08:22:04 PM]  Mua Bột vàng -40 ruby
[08:22:04 PM]  Mua Bột vàng -40 ruby
[08:22:04 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:05 PM]  Mua Bột vàng -40 ruby
[08:22:08 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:08 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:08 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:08 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:09 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:09 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:09 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:09 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:09 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:10 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:11 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:11 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:11 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:11 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:11 PM]  Mua Ngôi sao may mắn -100 ruby
[08:22:13 PM]  Mua Mai rùa -140 ruby
[08:22:13 PM]  Mua Mai rùa -140 ruby
[08:22:13 PM]  Mua Mai rùa -140 ruby
[08:22:13 PM]  Mua Mai rùa -140 ruby
[08:22:13 PM]  Mua Mai rùa -140 ruby
[08:22:14 PM]  Mua Mai rùa -140 ruby
[08:22:14 PM]  Mua Mai rùa -140 ruby
[08:22:14 PM]  Mua Mai rùa -140 ruby
[08:22:14 PM]  Mua Mai rùa -140 ruby
[08:22:14 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:15 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:22:16 PM]  Mua Mai rùa -140 ruby
[08:25:43 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:43 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:43 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:44 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:45 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:46 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:47 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:47 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:47 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:47 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:47 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:48 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:49 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:49 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:49 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:49 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:49 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:50 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:51 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:52 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:52 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:52 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:52 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:52 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:53 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:54 PM]  Mua Cẩm thạch cấp 1 -40 ruby
[08:25:54 PM]  Mua Cẩm thạch cấp 1 -40 ruby
