[08:36:36 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[08:36:54 AM]  Mua Súng lục 2 -1500 beri
[08:36:56 AM]  Mua Súng lục 2 -1500 beri
[08:36:56 AM]  Mua Súng lục 2 -1500 beri
[08:36:57 AM]  Mua Súng lục 2 -1500 beri
[08:36:57 AM]  Mua Súng lục 2 -1500 beri
[08:36:57 AM]  Mua Súng lục 2 -1500 beri
[08:36:57 AM]  Mua Súng lục 2 -1500 beri
[08:36:57 AM]  Mua Súng lục 2 -1500 beri
[08:36:58 AM]  Mua Súng lục 2 -1500 beri
[08:36:58 AM]  Mua Súng lục 2 -1500 beri
[08:36:58 AM]  Mua Súng lục 2 -1500 beri
[08:36:58 AM]  Mua Súng lục 2 -1500 beri
[08:36:58 AM]  Mua Súng lục 2 -1500 beri
[08:36:59 AM]  Mua Súng lục 2 -1500 beri
[08:37:04 AM]  Bán item +45 beri
[08:37:06 AM]  Bán item +45 beri
[08:37:06 AM]  Bán item +45 beri
[08:37:06 AM]  Bán item +45 beri
[08:37:07 AM]  Bán item +45 beri
[08:37:07 AM]  Bán item +45 beri
[08:37:07 AM]  Bán item +45 beri
[08:37:07 AM]  Bán item +45 beri
[08:37:09 AM]  Bán item +45 beri
[08:37:15 AM]  Bán item +45 beri
[08:37:15 AM]  Bán item +45 beri
[08:37:17 AM]  Bán item +45 beri
[08:37:17 AM]  Bán item +45 beri
[08:37:17 AM]  Bán item +45 beri
[08:37:43 AM]  Logout : [Beri] 1.999.979.630 [Ruby] 500.000.000
[08:37:47 AM]  Login : [Beri] 1.999.979.630 [Ruby] 500.000.000
[08:38:01 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x20000, 
[08:38:12 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Thiên thạch may mắn x99, 
[08:38:23 AM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[08:38:41 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Khiên x500, 
[08:39:09 AM]  Mua 999 vé vòng quay -14985 ruby
[08:41:59 AM]  Bán item +45 beri
[08:41:59 AM]  Bán item +45 beri
[08:41:59 AM]  Bán item +45 beri
[08:41:59 AM]  Bán item +45 beri
[08:41:59 AM]  Bán item +45 beri
[08:42:00 AM]  Bán item +45 beri
[08:42:00 AM]  Bán item +45 beri
[08:42:00 AM]  Bán item +45 beri
[08:42:01 AM]  Bán item +45 beri
[08:42:01 AM]  Bán item +45 beri
[08:42:01 AM]  Bán item +45 beri
[08:42:01 AM]  Bán item +45 beri
[08:42:01 AM]  Bán item +45 beri
[08:42:02 AM]  Bán item +45 beri
[08:42:02 AM]  Bán item +45 beri
[08:42:02 AM]  Bán item +45 beri
