[10:32:25 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[10:33:21 PM]  Mua Tóc RD Judge -500 ruby
[10:33:26 PM]  Mua Tóc Siêu Sao -500 ruby
[10:33:34 PM]  Mua Trang phục Spiderman Iron -500 ruby
[10:34:11 PM]  Mua Trang phục Franky -500 ruby
[10:34:39 PM]  Mua Trang phục Raid Suit Judge -500 ruby
[10:34:44 PM]  Mua Bão tố -500 ruby
[10:35:36 PM]  Mua Killer -500 ruby
[10:35:47 PM]  Mua Tóc khỉ con -500 ruby
[10:36:13 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.995.999
[10:40:06 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.995.999
[10:44:57 PM]  Mua Kinh nghiệm X2 -60 ruby
[10:44:57 PM]  Mua Kinh nghiệm X2 -60 ruby
[10:45:00 PM]  Mua Xp Chiêu thức -6000 ruby
[10:45:00 PM]  Mua Xp Chiêu thức -6000 ruby
[10:45:00 PM]  Mua Xp Chiêu thức -6000 ruby
[10:47:12 PM]  Mua Trang phục Squid tròn -500 ruby
[10:50:21 PM]  Mua 300 vé vòng quay -4500 ruby
[10:53:50 PM]  Mua 500 vé vòng quay -7500 ruby
[11:07:05 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.965.379
[11:10:02 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.965.379
[11:11:45 PM]  Mua 1 vé vòng quay -15 ruby
[11:15:26 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.965.364
[11:17:32 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.965.364
[11:21:14 PM]  Mua Đá ác quỷ -40 ruby
[11:21:14 PM]  Mua Đá ác quỷ -40 ruby
[11:21:14 PM]  Mua Đá ác quỷ -40 ruby
[11:21:14 PM]  Mua Đá ác quỷ -40 ruby
[11:21:14 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:15 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:16 PM]  Mua Đá ác quỷ -40 ruby
[11:21:17 PM]  Mua Đá ác quỷ -40 ruby
[11:21:17 PM]  Mua Đá ác quỷ -40 ruby
