[01:27:42 AM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[01:28:21 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:28:24 AM]  Mua Xp Chiêu thức -6000 ruby
[01:40:11 AM]  Mua Súng nguyền rủa 2 -500000 beri
[01:40:16 AM]  Mua Áo phông hàng hiệu 2 -500000 beri
[01:40:18 AM]  Mua Quần rằn ri 2 -500000 beri
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:15 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:16 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:17 AM]  Mua Đá ác quỷ -40 ruby
[01:41:18 AM]  Mua Đá ác quỷ -40 ruby
[01:41:54 AM]  Mua 30000 vé vòng quay -450000 ruby
[02:07:02 AM]  Logout : [Beri] 1.999.925.190 [Ruby] 1.999.542.159
[02:07:16 AM]  Login : [Beri] 1.999.925.190 [Ruby] 1.999.542.159
[02:08:04 AM]  Logout : [Beri] 1.999.925.190 [Ruby] 1.999.542.159
