[12:27:18 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[12:28:45 PM]  Mua Trang phục Franky -500 ruby
[12:29:35 PM]  Mua 300 vé vòng quay -4500 ruby
[12:30:20 PM]  Mua Đá ác quỷ -40 ruby
[12:30:20 PM]  Mua Đá ác quỷ -40 ruby
[12:30:20 PM]  Mua Đá ác quỷ -40 ruby
[12:30:21 PM]  Mua Đá ác quỷ -40 ruby
[12:30:21 PM]  Mua Đá ác quỷ -40 ruby
[12:30:21 PM]  Mua Đá ác quỷ -40 ruby
[12:30:21 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:22 PM]  Mua Đá ác quỷ -40 ruby
[12:30:23 PM]  Mua Đá ác quỷ -40 ruby
[12:30:23 PM]  Mua Đá ác quỷ -40 ruby
[12:33:57 PM]  Mua 1000 vé vòng quay -15000 ruby
[12:48:48 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.979.399
[01:21:48 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.979.399
[01:23:29 PM]  Mua 5000 vé vòng quay -75000 ruby
[01:24:07 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.904.399
[01:25:54 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.904.399
[01:41:01 PM]  Logout : [Beri] 1.999.049.999 [Ruby] 1.999.904.399
[02:02:52 PM]  Login : [Beri] 1.999.049.999 [Ruby] 1.999.904.399
[02:06:53 PM]  Logout : [Beri] 1.999.049.999 [Ruby] 1.999.904.399
[02:23:50 PM]  Login : [Beri] 1.999.049.999 [Ruby] 1.999.904.399
[02:25:42 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:43 PM]  Mua Bột cường hóa -20 ruby
[02:25:44 PM]  Mua Bột cường hóa -20 ruby
[02:25:44 PM]  Mua Bột cường hóa -20 ruby
