[01:02:43 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:03:15 PM]  Logout : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:07:43 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:08:19 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Nhẫn 10x x1, 
[01:08:29 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Dây chuyền 10x x1, 
[01:09:35 PM]  Nhập giftcode Bạn nhận được:
Beri : 1000000000
Ruby : 1000000000
Item : Thiên thạch may mắn x99, 
[01:09:43 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Dial 4 x1, 
[01:09:47 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Quả Tim x1, 
[01:09:56 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x20000, 
[01:10:07 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Khiên x1000, 
[01:10:35 PM]  Mua Trang phục Doctor Strange -500 ruby
[01:10:41 PM]  Mua Tóc khỉ con -500 ruby
[01:11:30 PM]  Logout : [Beri] 2.000.000.000 [Ruby] 1.499.998.985
[01:11:36 PM]  Login : [Beri] 2.000.000.000 [Ruby] 1.499.998.985
[01:12:12 PM]  Mua 999 vé vòng quay -14985 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:10 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:11 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:12 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:13 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:14 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:15 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:16 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
[01:15:17 PM]  Mua Tinh thể ruby cấp 1 -40 ruby
