[03:35:12 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[03:37:42 AM]  Mua Đấng -500 ruby
[03:37:53 AM]  Mua Tóc khỉ con -500 ruby
[03:38:10 AM]  Mua Pell -500 ruby
[03:39:47 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.998.500
[03:45:27 AM]  Login : [Beri] 2.000.000.000 [Ruby] 499.998.500
[03:46:00 AM]  Chat KTG mất -5 ruby
[03:46:35 AM]  Mua 9999 vé vòng quay -149985 ruby
[03:48:18 AM]  Mua Súp baratie -1600 beri
[03:48:18 AM]  Mua Súp baratie -1600 beri
[03:48:18 AM]  Mua Súp baratie -1600 beri
[03:48:18 AM]  Mua Súp baratie -1600 beri
[03:48:18 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:19 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:20 AM]  Mua Súp baratie -1600 beri
[03:48:21 AM]  Mua Súp baratie -1600 beri
[03:48:21 AM]  Mua Súp baratie -1600 beri
[03:48:21 AM]  Mua Súp baratie -1600 beri
[03:48:21 AM]  Mua Súp baratie -1600 beri
[03:48:21 AM]  Mua Súp baratie -1600 beri
[03:48:22 AM]  Mua Súp baratie -1600 beri
[03:48:22 AM]  Mua Súp baratie -1600 beri
[03:48:22 AM]  Mua Súp baratie -1600 beri
[03:48:22 AM]  Mua Súp baratie -1600 beri
[03:48:22 AM]  Mua Súp baratie -1600 beri
[03:48:23 AM]  Mua Súp baratie -1600 beri
[03:48:23 AM]  Mua Súp baratie -1600 beri
[03:48:23 AM]  Mua Súp baratie -1600 beri
[03:48:23 AM]  Mua Súp baratie -1600 beri
[03:48:24 AM]  Mua Súp baratie -1600 beri
[03:48:24 AM]  Mua Súp baratie -1600 beri
[03:48:24 AM]  Mua Súp baratie -1600 beri
[03:48:24 AM]  Mua Súp baratie -1600 beri
[03:48:24 AM]  Mua Súp baratie -1600 beri
