[01:27:05 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:28:57 AM]  Nhặt +84 beri
[01:28:58 AM]  Nhặt +82 beri
[01:47:43 AM]  Logout : [Beri] 2.000.000.166 [Ruby] 500.000.000
[01:48:08 AM]  Login : [Beri] 2.000.000.166 [Ruby] 500.000.000
[01:48:37 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:37 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:38 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:38 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:39 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:39 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:40 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:40 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:40 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:40 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:41 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:42 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:42 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:42 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:43 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:43 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:43 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:44 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:44 AM]  Mua Vé tẩy tiềm năng -0 beri
[01:48:47 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:47 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:47 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:48 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:49 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:49 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:50 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:50 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:50 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:51 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:51 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:51 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:51 AM]  Mua Xp Chiêu thức -6000 ruby
[01:48:55 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:55 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:55 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:56 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:56 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:56 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:56 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:57 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:57 AM]  Mua Kinh nghiệm X2 -60 ruby
[01:48:59 AM]  Mua Quả Conache -0 beri
[01:49:00 AM]  Mua Quả Conache -0 beri
[01:49:00 AM]  Mua Quả Conache -0 beri
[01:49:00 AM]  Mua Quả Conache -0 beri
[01:49:01 AM]  Mua Quả Conache -0 beri
[01:49:01 AM]  Mua Quả Conache -0 beri
[01:49:01 AM]  Mua Quả Conache -0 beri
[01:49:01 AM]  Mua Quả Conache -0 beri
[01:49:02 AM]  Mua Quả Conache -0 beri
[01:49:02 AM]  Mua Quả Conache -0 beri
[01:49:02 AM]  Mua Quả Conache -0 beri
[01:49:03 AM]  Mua Quả Conache -0 beri
[01:49:03 AM]  Mua Quả Conache -0 beri
[01:49:03 AM]  Mua Quả Conache -0 beri
[01:49:03 AM]  Mua Quả Conache -0 beri
[01:49:03 AM]  Mua Quả Conache -0 beri
[01:49:04 AM]  Mua Quả Conache -0 beri
[01:49:04 AM]  Mua Quả Conache -0 beri
[01:49:04 AM]  Mua Quả Conache -0 beri
[01:49:05 AM]  Mua Quả Conache -0 beri
[01:49:05 AM]  Mua Quả Conache -0 beri
[01:49:05 AM]  Mua Quả Conache -0 beri
[01:49:06 AM]  Mua Quả Conache -0 beri
[01:49:06 AM]  Mua Quả Conache -0 beri
[01:49:06 AM]  Mua Quả Conache -0 beri
[01:49:06 AM]  Mua Quả Conache -0 beri
[01:49:07 AM]  Mua Quả Conache -0 beri
[01:49:07 AM]  Mua Quả Conache -0 beri
[01:49:07 AM]  Mua Quả Conache -0 beri
[01:49:07 AM]  Mua Quả Conache -0 beri
[01:49:08 AM]  Mua Quả Conache -0 beri
[01:49:08 AM]  Mua Quả Conache -0 beri
[01:49:08 AM]  Mua Quả Conache -0 beri
[01:49:09 AM]  Mua Quả Conache -0 beri
[01:49:09 AM]  Mua Quả Conache -0 beri
[01:49:38 AM]  Logout : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:18:35 AM]  Login : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:18:48 AM]  Logout : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:19:53 AM]  Login : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:20:02 AM]  Logout : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:39:09 AM]  Login : [Beri] 2.000.000.166 [Ruby] 499.921.460
[09:45:48 AM]  Logout : [Beri] 2.000.000.166 [Ruby] 499.921.460
