[04:54:13 AM]  Login : [Beri] 1.999.800.000 [Ruby] 1.499.999.000
[04:54:55 AM]  Mua minh vương -500 ruby
[04:55:03 AM]  Logout : [Beri] 1.999.800.000 [Ruby] 1.499.998.500
[06:51:44 AM]  Login : [Beri] 1.999.800.000 [Ruby] 1.499.998.500
[06:51:47 AM]  Logout : [Beri] 1.999.800.000 [Ruby] 1.499.998.500
[07:13:17 AM]  Login : [Beri] 1.999.800.000 [Ruby] 1.499.998.500
[07:13:27 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Nhẫn 10x x1, 
[07:13:32 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Dây chuyền 10x x1, 
[07:14:05 AM]  Mua Kinh nghiệm X2 -3 ruby
[07:14:06 AM]  Mua Xp Chiêu thức -300 ruby
[07:14:46 AM]  Mua Gậy tích điện 2 -2000 beri
[07:15:00 AM]  Mua Gậy yểm bùa -600 beri
[07:15:34 AM]  Nhặt +3768 beri
[07:15:37 AM]  Logout : [Beri] 1.999.801.168 [Ruby] 1.499.998.197
[07:23:49 AM]  Login : [Beri] 1.999.801.168 [Ruby] 1.499.998.197
[07:24:10 AM]  Mua 999 vé vòng quay -14985 ruby
[07:26:08 AM]  Mua Cola -800 beri
[07:26:08 AM]  Mua Cola -800 beri
[07:26:08 AM]  Mua Cola -800 beri
[07:26:08 AM]  Mua Cola -800 beri
[07:26:09 AM]  Mua Quả Conache -0 beri
[07:26:10 AM]  Mua Quả Conache -0 beri
[07:26:10 AM]  Mua Quả Conache -0 beri
[07:26:11 AM]  Mua Quả Conache -0 beri
[07:26:11 AM]  Mua Quả Conache -0 beri
[07:26:11 AM]  Mua Quả Conache -0 beri
[07:26:11 AM]  Mua Quả Conache -0 beri
[07:26:12 AM]  Mua Quả Conache -0 beri
[07:26:12 AM]  Mua Quả Conache -0 beri
[07:26:12 AM]  Mua Quả Conache -0 beri
[07:26:12 AM]  Mua Quả Conache -0 beri
[07:26:12 AM]  Mua Quả Conache -0 beri
[07:26:13 AM]  Mua Quả Conache -0 beri
[07:26:13 AM]  Mua Quả Conache -0 beri
[07:26:13 AM]  Mua Quả Conache -0 beri
[07:26:13 AM]  Mua Quả Conache -0 beri
[07:26:13 AM]  Mua Quả Conache -0 beri
[07:26:14 AM]  Mua Quả Conache -0 beri
[07:26:14 AM]  Mua Quả Conache -0 beri
[07:26:14 AM]  Mua Quả Conache -0 beri
[07:26:14 AM]  Mua Quả Conache -0 beri
[07:26:14 AM]  Mua Quả Conache -0 beri
[07:26:15 AM]  Mua Quả Conache -0 beri
[07:26:15 AM]  Mua Quả Conache -0 beri
[07:26:15 AM]  Mua Quả Conache -0 beri
[07:26:15 AM]  Mua Quả Conache -0 beri
[07:26:15 AM]  Mua Quả Conache -0 beri
[07:26:18 AM]  Mua Súp baratie -1600 beri
[07:26:18 AM]  Mua Súp baratie -1600 beri
[07:26:18 AM]  Mua Súp baratie -1600 beri
[07:26:18 AM]  Mua Súp baratie -1600 beri
[07:26:18 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:19 AM]  Mua Súp baratie -1600 beri
[07:26:20 AM]  Mua Súp baratie -1600 beri
[07:26:20 AM]  Mua Súp baratie -1600 beri
[07:26:20 AM]  Mua Súp baratie -1600 beri
[07:26:20 AM]  Mua Súp baratie -1600 beri
[07:26:20 AM]  Mua Súp baratie -1600 beri
[07:26:21 AM]  Mua Súp baratie -1600 beri
[07:26:21 AM]  Mua Súp baratie -1600 beri
[07:26:21 AM]  Mua Súp baratie -1600 beri
[07:26:21 AM]  Mua Súp baratie -1600 beri
[07:26:21 AM]  Mua Súp baratie -1600 beri
[07:26:22 AM]  Mua Súp baratie -1600 beri
[07:26:22 AM]  Mua Súp baratie -1600 beri
[07:26:22 AM]  Mua Súp baratie -1600 beri
[07:26:22 AM]  Mua Súp baratie -1600 beri
[07:28:50 AM]  Nhặt +3567 beri
[07:29:10 AM]  Nhặt +7585 beri
[07:30:05 AM]  Nhặt +4200 beri
[07:37:41 AM]  Logout : [Beri] 1.999.773.320 [Ruby] 1.499.983.212
