[12:05:21 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[12:06:25 PM]  Mua 9999 vé vòng quay -149985 ruby
[12:06:30 PM]  Mua 9999 vé vòng quay -149985 ruby
[12:18:51 PM]  Mua Buggy -500 ruby
[12:19:23 PM]  Mua Chuột thần tài -500 ruby
[12:19:40 PM]  Mua Nữ thần -500 ruby
[12:20:17 PM]  Mua Trang phục Franky -500 ruby
[12:23:23 PM]  Mua Kinh nghiệm X2 -15 ruby
[12:23:26 PM]  Mua Xp Chiêu thức -1500 ruby
[12:24:05 PM]  Mua Súp baratie -80 beri
[12:24:06 PM]  Mua Súp baratie -400 beri
[12:24:09 PM]  Mua Súp baratie -400 beri
[12:24:10 PM]  Mua Súp baratie -1600 beri
[12:24:10 PM]  Mua Súp baratie -1600 beri
[12:24:11 PM]  Mua Súp baratie -1600 beri
[12:24:11 PM]  Mua Súp baratie -1600 beri
[12:24:11 PM]  Mua Súp baratie -1600 beri
[12:24:13 PM]  Mua Súp baratie -1600 beri
[12:24:13 PM]  Mua Súp baratie -1600 beri
[12:24:13 PM]  Mua Súp baratie -1600 beri
[12:24:13 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:14 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:15 PM]  Mua Súp baratie -1600 beri
[12:24:16 PM]  Mua Súp baratie -1600 beri
[12:24:16 PM]  Mua Súp baratie -1600 beri
[12:24:21 PM]  Mua Súp baratie -1600 beri
[12:24:21 PM]  Mua Súp baratie -1600 beri
[12:24:21 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:22 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:23 PM]  Mua Súp baratie -1600 beri
[12:24:24 PM]  Mua Súp baratie -1600 beri
[12:24:30 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:31 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:32 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:33 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:34 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:35 PM]  Mua Cola -800 beri
[12:24:36 PM]  Mua Cola -800 beri
[12:24:36 PM]  Mua Cola -800 beri
[12:28:09 PM]  Nhặt +5248 beri
[12:29:18 PM]  Mua Vé tẩy tiềm năng -0 beri
[12:30:23 PM]  Nhặt +6600 beri
[12:33:31 PM]  Nhặt +11590 beri
[12:36:01 PM]  Nhặt +5307 beri
[12:44:09 PM]  Nhặt +11285 beri
[12:49:57 PM]  Logout : [Beri] 1.999.943.950 [Ruby] 499.696.515
[12:50:34 PM]  Login : [Beri] 1.999.943.950 [Ruby] 499.696.515
[12:51:51 PM]  Logout : [Beri] 1.999.965.177 [Ruby] 499.696.578
