[07:59:20 PM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[07:59:34 PM]  Nhặt +151 beri
[08:00:02 PM]  Logout : [Beri] 2.000.000.151 [Ruby] 5.000.000
[08:00:48 PM]  Login : [Beri] 2.000.000.151 [Ruby] 5.000.000
[08:02:13 PM]  Mua Nam thần -500 ruby
[08:02:21 PM]  Mua Tóc lửa -500 ruby
[08:02:27 PM]  Mua Mặt Ngầu -500 ruby
[08:03:05 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:05 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:05 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:05 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:06 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:06 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:06 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:06 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:07 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:07 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:07 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:07 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:07 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:08 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:08 PM]  Mua Xp Chiêu thức -6000 ruby
[08:03:13 PM]  Mua Súp baratie -1600 beri
[08:03:13 PM]  Mua Súp baratie -1600 beri
[08:03:13 PM]  Mua Súp baratie -1600 beri
[08:03:14 PM]  Mua Súp baratie -1600 beri
[08:03:14 PM]  Mua Súp baratie -1600 beri
[08:03:14 PM]  Mua Súp baratie -1600 beri
[08:03:14 PM]  Mua Súp baratie -1600 beri
[08:03:14 PM]  Mua Súp baratie -1600 beri
[08:03:15 PM]  Mua Súp baratie -1600 beri
[08:03:15 PM]  Mua Súp baratie -1600 beri
[08:03:15 PM]  Mua Súp baratie -1600 beri
[08:03:15 PM]  Mua Súp baratie -1600 beri
[08:03:15 PM]  Mua Súp baratie -1600 beri
[08:03:16 PM]  Mua Súp baratie -1600 beri
[08:03:16 PM]  Mua Súp baratie -1600 beri
[08:03:16 PM]  Mua Súp baratie -1600 beri
[08:03:16 PM]  Mua Súp baratie -1600 beri
[08:03:17 PM]  Mua Súp baratie -1600 beri
[08:03:17 PM]  Mua Súp baratie -1600 beri
[08:03:17 PM]  Mua Súp baratie -1600 beri
[08:03:17 PM]  Mua Súp baratie -1600 beri
[08:03:18 PM]  Mua Súp baratie -1600 beri
[08:03:18 PM]  Mua Súp baratie -1600 beri
[08:03:18 PM]  Mua Súp baratie -1600 beri
[08:03:18 PM]  Mua Súp baratie -1600 beri
[08:03:18 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:19 PM]  Mua Súp baratie -1600 beri
[08:03:20 PM]  Mua Súp baratie -1600 beri
[08:03:20 PM]  Mua Súp baratie -1600 beri
[08:03:20 PM]  Mua Súp baratie -1600 beri
[08:03:20 PM]  Mua Súp baratie -1600 beri
[08:03:20 PM]  Mua Súp baratie -1600 beri
[08:03:21 PM]  Mua Súp baratie -1600 beri
[08:03:21 PM]  Mua Súp baratie -1600 beri
[08:03:21 PM]  Mua Súp baratie -1600 beri
[08:03:21 PM]  Mua Súp baratie -1600 beri
[08:03:22 PM]  Mua Súp baratie -1600 beri
[08:03:22 PM]  Mua Súp baratie -1600 beri
[08:03:22 PM]  Mua Súp baratie -1600 beri
[08:03:22 PM]  Mua Súp baratie -1600 beri
[08:03:22 PM]  Mua Súp baratie -1600 beri
[08:03:23 PM]  Mua Súp baratie -1600 beri
[08:03:23 PM]  Mua Súp baratie -1600 beri
[08:03:23 PM]  Mua Súp baratie -1600 beri
[08:03:23 PM]  Mua Súp baratie -1600 beri
[08:03:23 PM]  Mua Súp baratie -1600 beri
[08:03:24 PM]  Mua Súp baratie -1600 beri
[08:03:24 PM]  Mua Súp baratie -1600 beri
[08:03:24 PM]  Mua Súp baratie -1600 beri
[08:03:24 PM]  Mua Súp baratie -1600 beri
[08:03:25 PM]  Mua Súp baratie -1600 beri
[08:03:25 PM]  Mua Súp baratie -1600 beri
[08:03:25 PM]  Mua Súp baratie -1600 beri
[08:03:25 PM]  Mua Súp baratie -1600 beri
[08:03:25 PM]  Mua Súp baratie -1600 beri
[08:03:26 PM]  Mua Súp baratie -1600 beri
[08:03:26 PM]  Mua Súp baratie -1600 beri
[08:03:26 PM]  Mua Súp baratie -1600 beri
[08:03:26 PM]  Mua Súp baratie -1600 beri
[08:03:27 PM]  Mua Súp baratie -1600 beri
[08:03:27 PM]  Mua Súp baratie -1600 beri
[08:03:27 PM]  Mua Súp baratie -1600 beri
[08:03:27 PM]  Mua Súp baratie -1600 beri
[08:03:27 PM]  Mua Súp baratie -1600 beri
[08:03:28 PM]  Mua Súp baratie -1600 beri
[08:03:28 PM]  Mua Súp baratie -1600 beri
[08:03:28 PM]  Mua Súp baratie -1600 beri
[08:03:28 PM]  Mua Súp baratie -1600 beri
[08:03:29 PM]  Mua Súp baratie -1600 beri
[08:03:29 PM]  Mua Súp baratie -1600 beri
[08:03:29 PM]  Mua Súp baratie -1600 beri
[08:03:29 PM]  Mua Súp baratie -1600 beri
[08:03:30 PM]  Mua Súp baratie -1600 beri
[08:03:30 PM]  Mua Súp baratie -1600 beri
[08:03:30 PM]  Mua Súp baratie -1600 beri
[08:03:30 PM]  Mua Súp baratie -1600 beri
[08:03:30 PM]  Mua Súp baratie -1600 beri
[08:03:31 PM]  Mua Súp baratie -1600 beri
[08:03:31 PM]  Mua Súp baratie -1600 beri
[08:03:31 PM]  Mua Súp baratie -1600 beri
[08:03:31 PM]  Mua Súp baratie -1600 beri
[08:03:32 PM]  Mua Súp baratie -1600 beri
[08:03:36 PM]  Mua Súp baratie -1600 beri
[08:03:37 PM]  Mua Súp baratie -1600 beri
[08:03:37 PM]  Mua Súp baratie -1600 beri
[08:03:38 PM]  Mua Súp baratie -1600 beri
[08:03:38 PM]  Mua Súp baratie -1600 beri
[08:03:38 PM]  Mua Súp baratie -1600 beri
[08:03:38 PM]  Mua Súp baratie -1600 beri
[08:03:38 PM]  Mua Súp baratie -1600 beri
[08:03:39 PM]  Mua Súp baratie -1600 beri
[08:03:39 PM]  Mua Súp baratie -1600 beri
[08:03:39 PM]  Mua Súp baratie -1600 beri
[08:03:39 PM]  Mua Súp baratie -1600 beri
[08:03:39 PM]  Mua Súp baratie -1600 beri
[08:03:40 PM]  Mua Súp baratie -1600 beri
[08:03:40 PM]  Mua Súp baratie -1600 beri
[08:03:40 PM]  Mua Súp baratie -1600 beri
[08:03:40 PM]  Mua Súp baratie -1600 beri
[08:03:40 PM]  Mua Súp baratie -1600 beri
[08:03:41 PM]  Mua Súp baratie -1600 beri
[08:03:41 PM]  Mua Súp baratie -1600 beri
[08:03:41 PM]  Mua Súp baratie -1600 beri
[08:03:41 PM]  Mua Súp baratie -1600 beri
[08:03:42 PM]  Mua Súp baratie -1600 beri
[08:03:42 PM]  Mua Súp baratie -1600 beri
[08:03:42 PM]  Mua Súp baratie -1600 beri
[08:03:42 PM]  Mua Súp baratie -1600 beri
[08:03:43 PM]  Mua Súp baratie -1600 beri
[08:03:43 PM]  Mua Súp baratie -1600 beri
[08:03:43 PM]  Mua Súp baratie -1600 beri
[08:03:43 PM]  Mua Súp baratie -1600 beri
[08:03:44 PM]  Mua Súp baratie -1600 beri
[08:03:44 PM]  Mua Súp baratie -1600 beri
[08:03:44 PM]  Mua Súp baratie -1600 beri
[08:03:44 PM]  Mua Súp baratie -1600 beri
[08:03:44 PM]  Mua Súp baratie -1600 beri
[08:03:45 PM]  Mua Súp baratie -1600 beri
[08:03:45 PM]  Mua Súp baratie -1600 beri
