[09:40:52 PM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[09:41:03 PM]  Nhặt +73 beri
[09:41:24 PM]  Logout : [Beri] 2.000.000.073 [Ruby] 5.000.000
[09:41:30 PM]  Login : [Beri] 2.000.000.073 [Ruby] 5.000.000
[09:41:56 PM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[09:42:02 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Thiên thạch may mắn x10, 
[09:42:38 PM]  Giao dịch bery với thachhao nhận +0 beri
[09:42:38 PM]  Giao dịch bery với thachhao nhận Quần tây xanh 2
[09:42:38 PM]  Giao dịch bery với thachhao nhận Áo đẫm máu
[09:43:01 PM]  Mua Bột vàng -40 ruby
[09:43:01 PM]  Mua Bột vàng -40 ruby
[09:43:01 PM]  Mua Bột vàng -40 ruby
[09:43:01 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:02 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:03 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
[09:43:04 PM]  Mua Bột vàng -40 ruby
