[06:45:49 PM]  Login : [Beri] 2.000.000.000 [Ruby] 5.000.000
[06:46:03 PM]  Nhặt +107 beri
[06:46:08 PM]  Nhặt +28 beri
[06:46:14 PM]  Nhặt +87 beri
[06:46:27 PM]  Nhặt +199 beri
[06:47:02 PM]  Logout : [Beri] 2.000.000.421 [Ruby] 5.000.000
[06:47:20 PM]  Login : [Beri] 2.000.000.421 [Ruby] 5.000.000
[06:47:45 PM]  Mua Kinh nghiệm X2 -60 ruby
[06:47:51 PM]  Mua Xp Chiêu thức -6000 ruby
[06:48:01 PM]  Mua Súp baratie -1600 beri
[06:48:01 PM]  Mua Súp baratie -1600 beri
[06:48:02 PM]  Mua Súp baratie -1600 beri
[06:48:02 PM]  Mua Súp baratie -1600 beri
[06:48:02 PM]  Mua Súp baratie -1600 beri
[06:48:02 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:03 PM]  Mua Súp baratie -1600 beri
[06:48:04 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:05 PM]  Mua Súp baratie -1600 beri
[06:48:06 PM]  Mua Súp baratie -1600 beri
[06:48:06 PM]  Mua Súp baratie -1600 beri
[06:48:06 PM]  Mua Súp baratie -1600 beri
[06:48:06 PM]  Mua Súp baratie -1600 beri
[06:48:07 PM]  Mua Súp baratie -1600 beri
[06:48:07 PM]  Mua Súp baratie -1600 beri
[06:48:07 PM]  Mua Súp baratie -1600 beri
[06:48:07 PM]  Mua Súp baratie -1600 beri
[06:48:07 PM]  Mua Súp baratie -1600 beri
[06:48:08 PM]  Mua Súp baratie -1600 beri
[06:48:08 PM]  Mua Súp baratie -1600 beri
[06:48:08 PM]  Mua Súp baratie -1600 beri
[06:48:08 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:09 PM]  Mua Súp baratie -1600 beri
[06:48:11 PM]  Mua Cola -800 beri
[06:48:11 PM]  Mua Cola -800 beri
[06:48:11 PM]  Mua Cola -800 beri
[06:48:11 PM]  Mua Cola -800 beri
[06:48:12 PM]  Mua Cola -800 beri
[06:48:12 PM]  Mua Cola -800 beri
[06:48:12 PM]  Mua Cola -800 beri
[06:48:12 PM]  Mua Cola -800 beri
[06:48:13 PM]  Mua Cola -800 beri
[06:48:13 PM]  Mua Cola -800 beri
[06:48:13 PM]  Mua Cola -800 beri
[06:48:13 PM]  Mua Cola -800 beri
[06:48:13 PM]  Mua Cola -800 beri
[06:48:14 PM]  Mua Cola -800 beri
[06:48:14 PM]  Mua Cola -800 beri
[06:48:14 PM]  Mua Cola -800 beri
[06:48:14 PM]  Mua Cola -800 beri
[06:48:14 PM]  Mua Cola -800 beri
[06:48:15 PM]  Mua Cola -800 beri
[06:48:15 PM]  Mua Cola -800 beri
[06:48:15 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:16 PM]  Mua Cola -800 beri
[06:48:17 PM]  Mua Cola -800 beri
[06:48:17 PM]  Mua Cola -800 beri
