[12:10:12 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[12:10:57 AM]  Giao dịch bery với boyphoco nhận +0 beri
[12:10:57 AM]  Giao dịch bery với boyphoco nhận Khố tím 2
[12:12:00 AM]  Mua Bột cường hóa -20 ruby
[12:12:00 AM]  Mua Bột cường hóa -20 ruby
[12:12:00 AM]  Mua Bột cường hóa -20 ruby
[12:12:00 AM]  Mua Bột cường hóa -20 ruby
[12:12:00 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:01 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:02 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:03 AM]  Mua Bột cường hóa -20 ruby
[12:12:17 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.460
[12:39:19 AM]  Login : [Beri] 2.000.000.000 [Ruby] 499.460
[12:39:47 AM]  Mua Bột cường hóa -20 ruby
[12:39:47 AM]  Mua Bột cường hóa -20 ruby
[12:39:47 AM]  Mua Bột cường hóa -20 ruby
[12:39:47 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:48 AM]  Mua Bột cường hóa -20 ruby
[12:39:49 AM]  Mua Bột cường hóa -20 ruby
[12:39:49 AM]  Mua Bột cường hóa -20 ruby
[12:39:49 AM]  Mua Bột cường hóa -20 ruby
[12:39:49 AM]  Mua Bột cường hóa -20 ruby
[12:39:52 AM]  Mua Bột vàng -40 ruby
[12:39:52 AM]  Mua Bột vàng -40 ruby
[12:39:52 AM]  Mua Bột vàng -40 ruby
[12:39:52 AM]  Mua Bột vàng -40 ruby
[12:39:52 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:53 AM]  Mua Bột vàng -40 ruby
[12:39:54 AM]  Mua Bột vàng -40 ruby
[12:39:54 AM]  Mua Bột vàng -40 ruby
[12:39:54 AM]  Mua Bột vàng -40 ruby
[12:39:54 AM]  Mua Bột vàng -40 ruby
[12:39:54 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:55 AM]  Mua Bột vàng -40 ruby
[12:39:56 AM]  Mua Bột vàng -40 ruby
[12:39:56 AM]  Mua Bột vàng -40 ruby
[12:39:56 AM]  Mua Bột vàng -40 ruby
[12:39:56 AM]  Mua Bột vàng -40 ruby
[12:39:56 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:57 AM]  Mua Bột vàng -40 ruby
[12:39:58 AM]  Mua Bột vàng -40 ruby
[12:39:58 AM]  Mua Bột vàng -40 ruby
[12:39:58 AM]  Mua Bột vàng -40 ruby
[12:39:58 AM]  Mua Bột vàng -40 ruby
[12:39:58 AM]  Mua Bột vàng -40 ruby
[12:39:59 AM]  Mua Bột vàng -40 ruby
[12:39:59 AM]  Mua Bột vàng -40 ruby
[12:39:59 AM]  Mua Bột vàng -40 ruby
[12:39:59 AM]  Mua Bột vàng -40 ruby
[12:39:59 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:00 AM]  Mua Bột vàng -40 ruby
[12:40:01 AM]  Mua Bột vàng -40 ruby
[12:40:01 AM]  Mua Bột vàng -40 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:05 AM]  Mua Mai rùa -140 ruby
[12:40:06 AM]  Mua Mai rùa -140 ruby
[12:40:06 AM]  Mua Mai rùa -140 ruby
[12:40:06 AM]  Mua Mai rùa -140 ruby
[12:40:06 AM]  Mua Mai rùa -140 ruby
[12:40:06 AM]  Mua Mai rùa -140 ruby
