[12:50:15 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[12:50:24 AM]  Nhặt +432 beri
[12:50:33 AM]  Logout : [Beri] 2.000.000.432 [Ruby] 500.000
[12:50:39 AM]  Login : [Beri] 2.000.000.432 [Ruby] 500.000
[01:04:12 AM]  Logout : [Beri] 2.000.000.432 [Ruby] 500.000
[01:06:33 AM]  Login : [Beri] 2.000.000.432 [Ruby] 500.000
[01:06:53 AM]  Giao dịch bery với inovaa nhận +0 beri
[01:06:53 AM]  Giao dịch bery với inovaa nhận Kiếm thất truyền 2
[01:06:53 AM]  Giao dịch bery với inovaa nhận Áo vắt vai 2
[01:07:03 AM]  Mua Bột cường hóa -20 ruby
[01:07:03 AM]  Mua Bột cường hóa -20 ruby
[01:07:03 AM]  Mua Bột cường hóa -20 ruby
[01:07:04 AM]  Mua Bột cường hóa -20 ruby
[01:07:04 AM]  Mua Bột cường hóa -20 ruby
[01:07:04 AM]  Mua Bột cường hóa -20 ruby
[01:07:04 AM]  Mua Bột cường hóa -20 ruby
[01:07:04 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:05 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:06 AM]  Mua Bột cường hóa -20 ruby
[01:07:07 AM]  Mua Bột cường hóa -20 ruby
[01:07:10 AM]  Mua Bột cường hóa -20 ruby
[01:07:10 AM]  Mua Bột cường hóa -20 ruby
[01:07:10 AM]  Mua Bột cường hóa -20 ruby
[01:07:10 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:11 AM]  Mua Bột cường hóa -20 ruby
[01:07:12 AM]  Mua Bột cường hóa -20 ruby
[01:07:12 AM]  Mua Bột cường hóa -20 ruby
[01:07:12 AM]  Mua Bột cường hóa -20 ruby
[01:07:12 AM]  Mua Bột cường hóa -20 ruby
[01:07:12 AM]  Mua Bột cường hóa -20 ruby
