[08:48:10 AM]  Login : [Beri] 1.999.983.839 [Ruby] 999.328.375
[09:09:25 AM]  Logout : [Beri] 1.968.233.839 [Ruby] 999.328.375
[09:11:50 AM]  Login : [Beri] 1.968.233.839 [Ruby] 999.328.375
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:56 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:57 AM]  Mua Bột vàng -40 ruby
[09:12:58 AM]  Mua Bột vàng -40 ruby
[09:12:58 AM]  Mua Bột vàng -40 ruby
[09:12:58 AM]  Mua Bột vàng -40 ruby
[09:12:58 AM]  Mua Bột vàng -40 ruby
[09:12:58 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:12:59 AM]  Mua Bột vàng -40 ruby
[09:13:00 AM]  Mua Bột vàng -40 ruby
[09:13:00 AM]  Mua Bột vàng -40 ruby
[09:13:00 AM]  Mua Bột vàng -40 ruby
[09:13:00 AM]  Mua Bột vàng -40 ruby
[09:13:04 AM]  Mua Bột cường hóa -5 ruby
[09:13:04 AM]  Mua Bột cường hóa -5 ruby
[09:13:05 AM]  Mua Bột cường hóa -20 ruby
[09:13:05 AM]  Mua Bột cường hóa -20 ruby
[09:13:05 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:06 AM]  Mua Bột cường hóa -20 ruby
[09:13:07 AM]  Mua Bột cường hóa -20 ruby
[09:13:07 AM]  Mua Bột cường hóa -20 ruby
[09:13:07 AM]  Mua Bột cường hóa -20 ruby
[09:13:07 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:08 AM]  Mua Bột cường hóa -20 ruby
[09:13:09 AM]  Mua Bột cường hóa -20 ruby
[09:13:09 AM]  Mua Bột cường hóa -20 ruby
[09:13:09 AM]  Mua Bột cường hóa -20 ruby
[09:13:09 AM]  Mua Bột cường hóa -20 ruby
[09:13:09 AM]  Mua Bột cường hóa -20 ruby
[09:13:10 AM]  Mua Bột cường hóa -20 ruby
[09:13:10 AM]  Mua Bột cường hóa -20 ruby
[09:13:10 AM]  Mua Bột cường hóa -20 ruby
[09:13:10 AM]  Mua Bột cường hóa -20 ruby
[09:13:11 AM]  Mua Bột cường hóa -20 ruby
[09:13:11 AM]  Mua Bột cường hóa -20 ruby
[09:13:11 AM]  Mua Bột cường hóa -20 ruby
[09:13:11 AM]  Mua Bột cường hóa -20 ruby
[09:13:14 AM]  Mua Bột vàng -2 ruby
[09:13:14 AM]  Mua Bột vàng -2 ruby
[09:13:15 AM]  Mua Bột vàng -2 ruby
[09:13:15 AM]  Mua Bột vàng -2 ruby
[09:13:16 AM]  Mua Bột vàng -40 ruby
[09:13:16 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:17 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:18 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:19 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:20 AM]  Mua Bột vàng -40 ruby
[09:13:21 AM]  Mua Bột vàng -40 ruby
[09:13:21 AM]  Mua Bột vàng -40 ruby
[09:13:28 AM]  Mua Mai rùa -140 ruby
[09:13:28 AM]  Mua Mai rùa -140 ruby
[09:13:28 AM]  Mua Mai rùa -140 ruby
[09:13:28 AM]  Mua Mai rùa -140 ruby
[09:13:28 AM]  Mua Mai rùa -140 ruby
[09:13:29 AM]  Mua Mai rùa -140 ruby
[09:13:29 AM]  Mua Mai rùa -140 ruby
[09:13:29 AM]  Mua Mai rùa -140 ruby
