[11:30:19 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[11:31:35 AM]  Mua Xp Chiêu thức -6000 ruby
[11:31:36 AM]  Mua Kinh nghiệm X2 -60 ruby
[11:34:08 AM]  Mua Súp baratie -1600 beri
[11:34:08 AM]  Mua Súp baratie -1600 beri
[11:34:09 AM]  Mua Súp baratie -1600 beri
[11:34:09 AM]  Mua Súp baratie -1600 beri
[11:34:09 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:10 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:11 AM]  Mua Súp baratie -1600 beri
[11:34:13 AM]  Mua Quả Conache -0 beri
[11:34:13 AM]  Mua Quả Conache -0 beri
[11:34:14 AM]  Mua Quả Conache -0 beri
[11:34:14 AM]  Mua Quả Conache -0 beri
[11:34:14 AM]  Mua Quả Conache -0 beri
[11:34:14 AM]  Mua Quả Conache -0 beri
[11:34:14 AM]  Mua Quả Conache -0 beri
[11:34:15 AM]  Mua Quả Conache -0 beri
[11:34:15 AM]  Mua Quả Conache -0 beri
[11:35:15 AM]  Mua minh vương -500 ruby
[11:35:44 AM]  Mua Mặt Lạnh -500 ruby
[11:37:23 AM]  Nhặt +1445 beri
[11:39:19 AM]  Mua 10000 vé vòng quay -150000 ruby
[11:45:20 AM]  Nhặt +4223 beri
[11:45:39 AM]  Nhặt +7339 beri
[11:50:47 AM]  Nhặt +5250 beri
[11:51:24 AM]  Nhặt +5100 beri
[11:51:34 AM]  Nhặt +6900 beri
[11:54:13 AM]  Nhặt +3850 beri
[11:54:31 AM]  Nhặt +1850 beri
[11:55:41 AM]  Nhặt +2650 beri
[11:56:06 AM]  Nhặt +5050 beri
[11:56:44 AM]  Mua Bột cường hóa -20 ruby
[11:56:44 AM]  Mua Bột cường hóa -20 ruby
[11:56:44 AM]  Mua Bột cường hóa -20 ruby
[11:56:45 AM]  Mua Bột cường hóa -20 ruby
[11:56:46 AM]  Mua Bột cường hóa -20 ruby
[11:56:46 AM]  Mua Bột cường hóa -20 ruby
[11:56:46 AM]  Mua Bột cường hóa -20 ruby
[11:56:47 AM]  Mua Bột cường hóa -20 ruby
[11:56:47 AM]  Mua Bột cường hóa -20 ruby
[11:56:47 AM]  Mua Bột cường hóa -20 ruby
[11:56:47 AM]  Mua Bột cường hóa -20 ruby
[11:56:48 AM]  Mua Bột cường hóa -20 ruby
[11:56:48 AM]  Mua Bột cường hóa -20 ruby
[11:56:48 AM]  Mua Bột cường hóa -20 ruby
[11:56:48 AM]  Mua Bột cường hóa -20 ruby
[11:56:48 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:49 AM]  Mua Bột cường hóa -20 ruby
[11:56:50 AM]  Mua Bột cường hóa -20 ruby
[11:56:50 AM]  Mua Bột cường hóa -20 ruby
[11:56:50 AM]  Mua Bột cường hóa -20 ruby
[11:56:50 AM]  Mua Bột cường hóa -20 ruby
[11:56:50 AM]  Mua Bột cường hóa -20 ruby
[11:56:51 AM]  Mua Bột cường hóa -20 ruby
[11:56:51 AM]  Mua Bột cường hóa -20 ruby
[11:56:51 AM]  Mua Bột cường hóa -20 ruby
[11:56:51 AM]  Mua Bột cường hóa -20 ruby
[11:56:51 AM]  Mua Bột cường hóa -20 ruby
[11:56:52 AM]  Mua Bột cường hóa -20 ruby
[11:56:52 AM]  Mua Bột cường hóa -20 ruby
[11:56:52 AM]  Mua Bột cường hóa -20 ruby
[11:56:52 AM]  Mua Bột cường hóa -20 ruby
[11:56:52 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:53 AM]  Mua Bột cường hóa -20 ruby
[11:56:54 AM]  Mua Bột cường hóa -20 ruby
[11:56:54 AM]  Mua Bột cường hóa -20 ruby
[11:56:54 AM]  Mua Bột cường hóa -20 ruby
[11:56:54 AM]  Mua Bột cường hóa -20 ruby
[11:56:54 AM]  Mua Bột cường hóa -20 ruby
[11:56:55 AM]  Mua Bột cường hóa -20 ruby
[11:56:55 AM]  Mua Bột cường hóa -20 ruby
[11:56:55 AM]  Mua Bột cường hóa -20 ruby
[11:56:55 AM]  Mua Bột cường hóa -20 ruby
[11:56:55 AM]  Mua Bột cường hóa -20 ruby
[11:56:56 AM]  Mua Bột cường hóa -20 ruby
[11:56:56 AM]  Mua Bột cường hóa -20 ruby
[11:56:57 AM]  Mua Bột vàng -40 ruby
[11:56:58 AM]  Mua Bột vàng -40 ruby
[11:56:58 AM]  Mua Bột vàng -40 ruby
[11:56:58 AM]  Mua Bột vàng -40 ruby
[11:56:58 AM]  Mua Bột vàng -40 ruby
[11:56:59 AM]  Mua Bột vàng -40 ruby
[11:56:59 AM]  Mua Bột vàng -40 ruby
[11:56:59 AM]  Mua Bột vàng -40 ruby
[11:56:59 AM]  Mua Bột vàng -40 ruby
[11:56:59 AM]  Mua Bột vàng -40 ruby
[11:57:00 AM]  Mua Bột vàng -40 ruby
[11:57:00 AM]  Mua Bột vàng -40 ruby
[11:57:00 AM]  Mua Bột vàng -40 ruby
[11:57:00 AM]  Mua Bột vàng -40 ruby
[11:57:00 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:01 AM]  Mua Bột vàng -40 ruby
[11:57:02 AM]  Mua Bột vàng -40 ruby
[11:57:02 AM]  Mua Bột vàng -40 ruby
[11:57:02 AM]  Mua Bột vàng -40 ruby
[11:57:02 AM]  Mua Bột vàng -40 ruby
[11:57:02 AM]  Mua Bột vàng -40 ruby
[11:57:03 AM]  Mua Bột vàng -40 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:04 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:05 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:05 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:05 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:05 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:05 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:06 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:06 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:06 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:06 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:06 AM]  Mua Ngôi sao may mắn -100 ruby
[11:57:08 AM]  Mua Mai rùa -140 ruby
[11:57:08 AM]  Mua Mai rùa -140 ruby
[11:57:08 AM]  Mua Mai rùa -140 ruby
[11:57:08 AM]  Mua Mai rùa -140 ruby
[11:57:08 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:09 AM]  Mua Mai rùa -140 ruby
[11:57:10 AM]  Mua Mai rùa -140 ruby
[11:57:10 AM]  Mua Mai rùa -140 ruby
[11:57:10 AM]  Mua Mai rùa -140 ruby
[11:57:10 AM]  Mua Mai rùa -140 ruby
[11:57:10 AM]  Mua Mai rùa -140 ruby
[11:57:12 AM]  Mua Mai rùa -140 ruby
[11:57:12 AM]  Mua Mai rùa -140 ruby
[11:57:25 AM]  Cường hóa item Dao bí truyền 2 -3000 beri
[11:57:28 AM]  Cường hóa item Dao bí truyền 2 -3000 beri
[11:57:31 AM]  Cường hóa item Dao bí truyền 2 -3000 beri
[11:57:36 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:38 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:41 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:44 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:47 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:49 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:52 AM]  Cường hóa item Dao bí truyền 2 -4000 beri
[11:57:55 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:57:57 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:00 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:03 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:06 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:09 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:12 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:14 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:17 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:20 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:23 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:25 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:28 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:31 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:34 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:37 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:39 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:42 AM]  Cường hóa item Dao bí truyền 2 -6000 beri
[11:58:45 AM]  Cường hóa item Dao bí truyền 2 -8000 beri
[11:58:49 AM]  Cường hóa item Dao bí truyền 2 -8000 beri
[11:58:54 AM]  Cường hóa item Dao bí truyền 2 -8000 beri
[11:58:57 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:02 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:06 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:09 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:12 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:14 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:17 AM]  Cường hóa item Dao bí truyền 2 -5 ruby
[11:59:19 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:22 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:25 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:27 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:30 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:32 AM]  Cường hóa item Dao bí truyền 2 -10000 beri
[11:59:45 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:45 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:45 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:46 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:46 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:46 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:46 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:46 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:47 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:47 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:47 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:47 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:47 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:48 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:49 AM]  Mua Búa siêu cấp -10000 ruby
[11:59:49 AM]  Mua Búa siêu cấp -10000 ruby
[12:00:18 PM]  Mua Búa siêu cấp -500 ruby
[12:00:27 PM]  Đục lỗ Dao bí truyền 2 -50 ruby
[12:00:31 PM]  Đục lỗ Dao bí truyền 2 -100 ruby
[12:00:33 PM]  Đục lỗ Dao bí truyền 2 -100 ruby
[12:00:38 PM]  Đục lỗ Dao bí truyền 2 -100 ruby
[12:00:41 PM]  Đục lỗ Dao bí truyền 2 -100 ruby
[12:00:44 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:00:47 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:00:50 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:00:53 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:00:56 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:00:59 PM]  Đục lỗ Dao bí truyền 2 -150 ruby
[12:02:49 PM]  Logout : [Beri] 2.000.013.257 [Ruby] 124.745
[12:03:02 PM]  Login : [Beri] 2.000.013.257 [Ruby] 124.745
[12:03:32 PM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[12:03:46 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Thiên thạch may mắn x10, 
[12:04:18 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Quả Tim x1, 
[12:04:29 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Dial 4 x1, 
[12:04:44 PM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x1500, 
