[01:32:22 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:33:41 PM]  Mua Chấn thiên -500 ruby
[01:33:54 PM]  Mua Tóc khỉ con -500 ruby
[01:34:04 PM]  Mua Râu trắng -500 ruby
[01:35:05 PM]  Mua 1000 vé vòng quay -15000 ruby
[01:36:07 PM]  Nhặt +2672 beri
[01:36:25 PM]  Mua Xp Chiêu thức -6000 ruby
[01:36:25 PM]  Mua Xp Chiêu thức -6000 ruby
[01:36:26 PM]  Mua Xp Chiêu thức -6000 ruby
[01:36:26 PM]  Mua Xp Chiêu thức -6000 ruby
[01:36:26 PM]  Mua Xp Chiêu thức -6000 ruby
[01:36:29 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:29 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:29 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:30 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:30 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:30 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:31 PM]  Mua Kinh nghiệm X2 -60 ruby
[01:36:33 PM]  Mua Quả Conache -0 beri
[01:36:33 PM]  Mua Quả Conache -0 beri
[01:36:33 PM]  Mua Quả Conache -0 beri
[01:36:33 PM]  Mua Quả Conache -0 beri
[01:36:33 PM]  Mua Quả Conache -0 beri
[01:36:34 PM]  Mua Quả Conache -0 beri
[01:36:34 PM]  Mua Quả Conache -0 beri
[01:36:34 PM]  Mua Quả Conache -0 beri
[01:36:34 PM]  Mua Quả Conache -0 beri
[01:36:34 PM]  Mua Quả Conache -0 beri
[01:36:35 PM]  Mua Quả Conache -0 beri
[01:36:35 PM]  Mua Quả Conache -0 beri
[01:36:35 PM]  Mua Quả Conache -0 beri
[01:36:37 PM]  Mua Súp baratie -1600 beri
[01:36:38 PM]  Mua Súp baratie -1600 beri
[01:36:38 PM]  Mua Súp baratie -1600 beri
[01:36:38 PM]  Mua Súp baratie -1600 beri
[01:36:38 PM]  Mua Súp baratie -1600 beri
[01:36:38 PM]  Mua Súp baratie -1600 beri
[01:36:39 PM]  Mua Súp baratie -1600 beri
[01:36:39 PM]  Mua Súp baratie -1600 beri
[01:36:39 PM]  Mua Súp baratie -1600 beri
[01:36:39 PM]  Mua Súp baratie -1600 beri
[01:36:40 PM]  Mua Súp baratie -1600 beri
[01:36:40 PM]  Mua Súp baratie -1600 beri
[01:36:40 PM]  Mua Súp baratie -1600 beri
[01:36:40 PM]  Mua Súp baratie -1600 beri
[01:38:23 PM]  Logout : [Beri] 2.000.002.672 [Ruby] 499.953.080
[01:38:32 PM]  Login : [Beri] 2.000.002.672 [Ruby] 499.953.080
[01:41:40 PM]  Nhặt +5440 beri
[01:45:41 PM]  Nhặt +6300 beri
[01:50:29 PM]  Logout : [Beri] 2.000.014.412 [Ruby] 499.952.940
