[04:43:19 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[04:44:48 AM]  Mua Kizaru -500 ruby
[04:45:10 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.500
[04:45:14 AM]  Login : [Beri] 2.000.000.000 [Ruby] 499.500
[04:45:27 AM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[04:45:34 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Thiên thạch may mắn x10, 
[04:45:42 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Khiên x500, 
[04:45:58 AM]  Mua 9000 vé vòng quay -135000 ruby
[05:09:57 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 1.000.364.500
[05:12:02 AM]  Login : [Beri] 2.000.000.000 [Ruby] 1.000.364.500
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:21 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:22 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:23 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:24 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:25 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:26 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:27 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:28 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:29 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:30 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:31 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:32 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:33 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:34 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
[05:13:35 AM]  Mua Bột cường hóa -20 ruby
