[08:07:22 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[08:08:30 AM]  Mua Kizaru -500 ruby
[08:08:50 AM]  Mua Tóc khỉ con -500 ruby
[08:10:13 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 499.000
[09:43:11 AM]  Login : [Beri] 2.000.000.000 [Ruby] 499.000
[09:44:17 AM]  Mua 20000 vé vòng quay -300000 ruby
[09:45:13 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 199.000
[09:45:18 AM]  Login : [Beri] 2.000.000.000 [Ruby] 199.000
[09:48:28 AM]  Logout : [Beri] 2.000.000.000 [Ruby] 199.000
[01:06:36 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:08:05 PM]  Logout : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:08:12 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:09:05 PM]  Mua Trang phục Spiderman Iron -500 ruby
[01:13:18 PM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000.000
[01:13:31 PM]  Mua Gà nướng -50 beri
[01:13:34 PM]  Mua Gà nướng -1000 beri
[01:13:34 PM]  Mua Gà nướng -1000 beri
[01:13:35 PM]  Mua Gà nướng -1000 beri
[01:13:35 PM]  Mua Gà nướng -1000 beri
[01:13:35 PM]  Mua Gà nướng -1000 beri
[01:13:35 PM]  Mua Gà nướng -1000 beri
[01:13:35 PM]  Mua Gà nướng -1000 beri
[01:13:36 PM]  Mua Gà nướng -1000 beri
[01:13:37 PM]  Mua Gà nướng -50 beri
[01:13:37 PM]  Mua Gà nướng -50 beri
[01:13:38 PM]  Mua Gà nướng -1000 beri
[01:13:38 PM]  Mua Gà nướng -1000 beri
[01:13:38 PM]  Mua Gà nướng -1000 beri
[01:13:38 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:39 PM]  Mua Gà nướng -1000 beri
[01:13:40 PM]  Mua Gà nướng -1000 beri
[01:13:40 PM]  Mua Gà nướng -1000 beri
[01:13:40 PM]  Mua Gà nướng -1000 beri
[01:13:40 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:41 PM]  Mua Gà nướng -1000 beri
[01:13:42 PM]  Mua Gà nướng -1000 beri
[01:13:42 PM]  Mua Gà nướng -1000 beri
[01:13:42 PM]  Mua Gà nướng -1000 beri
[01:13:42 PM]  Mua Gà nướng -1000 beri
[01:13:44 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:45 PM]  Mua Cola -800 beri
[01:13:46 PM]  Mua Cola -800 beri
[01:13:46 PM]  Mua Cola -800 beri
[01:13:46 PM]  Mua Cola -800 beri
[01:13:46 PM]  Mua Cola -800 beri
[01:13:46 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:47 PM]  Mua Cola -800 beri
[01:13:48 PM]  Mua Cola -800 beri
[01:13:48 PM]  Mua Cola -800 beri
[01:13:48 PM]  Mua Cola -800 beri
[01:13:51 PM]  Mua Xp Chiêu thức -6000 ruby
