[01:46:28 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[01:46:58 AM]  Giao dịch bery với kazulegend nhận +0 beri
[01:46:58 AM]  Giao dịch bery với kazulegend nhận Dial 4
[01:46:58 AM]  Giao dịch bery với kazulegend nhận Quả Tim
[01:47:06 AM]  Mua Bột cường hóa -20 ruby
[01:47:06 AM]  Mua Bột cường hóa -20 ruby
[01:47:06 AM]  Mua Bột cường hóa -20 ruby
[01:47:06 AM]  Mua Bột cường hóa -20 ruby
[01:47:07 AM]  Mua Bột cường hóa -20 ruby
[01:47:07 AM]  Mua Bột cường hóa -20 ruby
[01:47:07 AM]  Mua Bột cường hóa -20 ruby
[01:47:07 AM]  Mua Bột cường hóa -20 ruby
[01:47:08 AM]  Mua Bột cường hóa -20 ruby
[01:47:08 AM]  Mua Bột cường hóa -20 ruby
[01:47:08 AM]  Mua Bột cường hóa -20 ruby
[01:47:08 AM]  Mua Bột cường hóa -20 ruby
[01:47:09 AM]  Mua Bột cường hóa -20 ruby
[01:47:09 AM]  Mua Bột cường hóa -20 ruby
[01:47:09 AM]  Mua Bột cường hóa -20 ruby
[01:47:10 AM]  Mua Bột cường hóa -20 ruby
[01:47:10 AM]  Mua Bột cường hóa -20 ruby
[01:47:10 AM]  Mua Bột cường hóa -20 ruby
[01:47:10 AM]  Mua Bột cường hóa -20 ruby
[01:47:11 AM]  Mua Bột cường hóa -20 ruby
[01:47:11 AM]  Mua Bột cường hóa -20 ruby
[01:47:11 AM]  Mua Bột cường hóa -20 ruby
[01:47:12 AM]  Mua Bột cường hóa -20 ruby
[01:47:12 AM]  Mua Bột cường hóa -20 ruby
[01:47:12 AM]  Mua Bột cường hóa -20 ruby
[01:47:12 AM]  Mua Bột cường hóa -20 ruby
[01:47:13 AM]  Mua Bột cường hóa -20 ruby
[01:47:13 AM]  Mua Bột cường hóa -20 ruby
[01:47:13 AM]  Mua Bột cường hóa -20 ruby
[01:47:14 AM]  Mua Bột cường hóa -20 ruby
[01:47:14 AM]  Mua Bột cường hóa -20 ruby
[01:47:14 AM]  Mua Bột cường hóa -20 ruby
[01:47:15 AM]  Mua Bột cường hóa -20 ruby
[01:47:15 AM]  Mua Bột cường hóa -20 ruby
[01:47:15 AM]  Mua Bột cường hóa -20 ruby
[01:47:16 AM]  Mua Bột cường hóa -20 ruby
[01:47:16 AM]  Mua Bột cường hóa -20 ruby
[01:47:16 AM]  Mua Bột cường hóa -20 ruby
[01:47:16 AM]  Mua Bột cường hóa -20 ruby
[01:47:17 AM]  Mua Bột cường hóa -20 ruby
[01:47:17 AM]  Mua Bột cường hóa -20 ruby
[01:47:17 AM]  Mua Bột cường hóa -20 ruby
[01:47:18 AM]  Mua Bột cường hóa -20 ruby
[01:47:18 AM]  Mua Bột cường hóa -20 ruby
[01:47:18 AM]  Mua Bột cường hóa -20 ruby
[01:47:19 AM]  Mua Bột cường hóa -20 ruby
[01:47:28 AM]  Mua Bột cường hóa -20 ruby
[01:47:28 AM]  Mua Bột cường hóa -20 ruby
[01:47:29 AM]  Mua Bột cường hóa -20 ruby
[01:47:29 AM]  Mua Bột cường hóa -20 ruby
[01:47:29 AM]  Mua Bột cường hóa -20 ruby
[01:47:29 AM]  Mua Bột cường hóa -20 ruby
[01:47:30 AM]  Mua Bột cường hóa -20 ruby
[01:47:30 AM]  Mua Bột cường hóa -20 ruby
[01:47:31 AM]  Mua Bột cường hóa -20 ruby
[01:47:34 AM]  Mua Bột vàng -40 ruby
[01:47:34 AM]  Mua Bột vàng -40 ruby
[01:47:34 AM]  Mua Bột vàng -40 ruby
[01:47:35 AM]  Mua Bột vàng -40 ruby
[01:47:35 AM]  Mua Bột vàng -40 ruby
[01:47:35 AM]  Mua Bột vàng -40 ruby
[01:47:36 AM]  Mua Bột vàng -40 ruby
[01:47:36 AM]  Mua Bột vàng -40 ruby
[01:47:36 AM]  Mua Bột vàng -40 ruby
[01:47:37 AM]  Mua Bột vàng -40 ruby
[01:47:37 AM]  Mua Bột vàng -40 ruby
[01:47:37 AM]  Mua Bột vàng -40 ruby
[01:47:37 AM]  Mua Bột vàng -40 ruby
[01:47:38 AM]  Mua Bột vàng -40 ruby
[01:47:38 AM]  Mua Bột vàng -40 ruby
[01:47:38 AM]  Mua Bột vàng -40 ruby
[01:47:39 AM]  Mua Bột vàng -40 ruby
[01:47:39 AM]  Mua Bột vàng -40 ruby
[01:47:39 AM]  Mua Bột vàng -40 ruby
[01:47:40 AM]  Mua Bột vàng -40 ruby
[01:47:40 AM]  Mua Bột vàng -40 ruby
[01:47:40 AM]  Mua Bột vàng -40 ruby
[01:47:40 AM]  Mua Bột vàng -40 ruby
[01:47:41 AM]  Mua Bột vàng -40 ruby
[01:47:41 AM]  Mua Bột vàng -40 ruby
[01:47:41 AM]  Mua Bột vàng -40 ruby
[01:47:42 AM]  Mua Bột vàng -40 ruby
[01:47:42 AM]  Mua Bột vàng -40 ruby
[01:47:42 AM]  Mua Bột vàng -40 ruby
[01:47:43 AM]  Mua Bột vàng -40 ruby
[01:47:43 AM]  Mua Bột vàng -40 ruby
[01:47:43 AM]  Mua Bột vàng -40 ruby
[01:47:44 AM]  Mua Bột vàng -40 ruby
[01:47:44 AM]  Mua Bột vàng -40 ruby
[01:47:44 AM]  Mua Bột vàng -40 ruby
[01:48:31 AM]  Giao dịch bery với kazulegend nhận +0 beri
[02:01:17 AM]  Logout : [Beri] 1.965.000.000 [Ruby] 497.500
[02:49:44 AM]  Login : [Beri] 1.965.000.000 [Ruby] 497.500
[02:50:14 AM]  Logout : [Beri] 1.965.000.000 [Ruby] 497.500
[02:50:23 AM]  Login : [Beri] 1.965.000.000 [Ruby] 497.500
[02:50:25 AM]  Logout : [Beri] 1.965.000.000 [Ruby] 497.500
