[06:56:33 AM]  Login : [Beri] 2.000.000.000 [Ruby] 500.000
[06:56:41 AM]  Nhặt +115 beri
[06:57:28 AM]  Logout : [Beri] 2.000.000.115 [Ruby] 500.000
[06:57:42 AM]  Login : [Beri] 2.000.000.115 [Ruby] 500.000
[06:58:02 AM]  Nhập giftcode Bạn nhận được:
Beri : 2000000000
Ruby : 1000000000
Item : 
[06:58:17 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Thiên thạch may mắn x10, 
[06:59:13 AM]  Logout : [Beri] 2.000.000.115 [Ruby] 1.000.500.035
[06:59:20 AM]  Login : [Beri] 2.000.000.115 [Ruby] 1.000.500.035
[07:01:59 AM]  Giao dịch bery với hihigm37 nhận +0 beri
[07:02:48 AM]  Giao dịch bery với hihigm37 nhận +10 beri
[07:03:23 AM]  Logout : [Beri] 1.800.000.125 [Ruby] 1.000.500.035
[07:03:42 AM]  Login : [Beri] 1.800.000.125 [Ruby] 1.000.500.035
[07:04:20 AM]  Giao dịch bery với hihigm37 nhận +0 beri
[07:05:15 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Đá ác quỷ x1500, 
[07:05:22 AM]  Nhập giftcode Bạn nhận được:
Beri : 0
Ruby : 0
Item : Khiên x500, 
[07:05:48 AM]  Mua 2000 vé vòng quay -30000 ruby
[07:10:26 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:27 AM]  Mua Bột cường hóa -20 ruby
[07:10:28 AM]  Mua Bột cường hóa -20 ruby
[07:10:28 AM]  Mua Bột cường hóa -20 ruby
[07:10:28 AM]  Mua Bột cường hóa -20 ruby
[07:10:28 AM]  Mua Bột cường hóa -20 ruby
[07:10:28 AM]  Mua Bột cường hóa -20 ruby
[07:10:29 AM]  Mua Bột cường hóa -20 ruby
[07:10:29 AM]  Mua Bột cường hóa -20 ruby
[07:10:29 AM]  Mua Bột cường hóa -20 ruby
[07:10:29 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:30 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:31 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:32 AM]  Mua Bột cường hóa -20 ruby
[07:10:33 AM]  Mua Bột cường hóa -20 ruby
[07:10:33 AM]  Mua Bột cường hóa -20 ruby
[07:10:33 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:34 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:35 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:36 AM]  Mua Bột cường hóa -20 ruby
[07:10:37 AM]  Mua Bột cường hóa -20 ruby
[07:10:37 AM]  Mua Bột cường hóa -20 ruby
[07:10:37 AM]  Mua Bột cường hóa -20 ruby
[07:10:37 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:38 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:39 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:40 AM]  Mua Bột cường hóa -20 ruby
[07:10:41 AM]  Mua Bột cường hóa -20 ruby
[07:10:41 AM]  Mua Bột cường hóa -20 ruby
[07:10:41 AM]  Mua Bột cường hóa -20 ruby
[07:10:41 AM]  Mua Bột cường hóa -20 ruby
[07:10:41 AM]  Mua Bột cường hóa -20 ruby
[07:10:42 AM]  Mua Bột cường hóa -20 ruby
[07:10:42 AM]  Mua Bột cường hóa -20 ruby
[07:10:42 AM]  Mua Bột cường hóa -20 ruby
[07:10:42 AM]  Mua Bột cường hóa -20 ruby
[07:10:42 AM]  Mua Bột cường hóa -20 ruby
[07:10:49 AM]  Mua Bột vàng -40 ruby
[07:10:49 AM]  Mua Bột vàng -40 ruby
[07:10:49 AM]  Mua Bột vàng -40 ruby
[07:10:49 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:50 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:51 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:52 AM]  Mua Bột vàng -40 ruby
[07:10:53 AM]  Mua Bột vàng -40 ruby
[07:10:53 AM]  Mua Bột vàng -40 ruby
[07:10:53 AM]  Mua Bột vàng -40 ruby
[07:10:53 AM]  Mua Bột vàng -40 ruby
[07:10:53 AM]  Mua Bột vàng -40 ruby
[07:11:04 AM]  Mua Mai rùa -140 ruby
[07:11:04 AM]  Mua Mai rùa -140 ruby
[07:11:04 AM]  Mua Mai rùa -140 ruby
[07:11:04 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:05 AM]  Mua Mai rùa -140 ruby
[07:11:06 AM]  Mua Mai rùa -140 ruby
[07:11:06 AM]  Mua Mai rùa -140 ruby
[07:11:06 AM]  Mua Mai rùa -140 ruby
[07:11:06 AM]  Mua Mai rùa -140 ruby
[07:11:07 AM]  Mua Mai rùa -140 ruby
[07:11:07 AM]  Mua Mai rùa -140 ruby
