[09:58:41 PM]  Login : [Beri] 10.000.000 [Ruby] 50.000
[09:59:13 PM]  Mua 30000 vé vòng quay -450000 ruby
[10:19:44 PM]  Logout : [Beri] 1.999.994.553 [Ruby] 39.000
[10:20:16 PM]  Login : [Beri] 1.999.994.553 [Ruby] 39.000
[10:21:53 PM]  Nhặt +18 beri
[10:23:20 PM]  Mua Đội trưởng -500 ruby
[10:23:43 PM]  Mua Kiếm sắt -1500 beri
[10:23:57 PM]  Mua Áo thun trắng -1200 beri
[10:24:00 PM]  Mua Quần dài nâu -1000 beri
[10:24:09 PM]  Mua Kiếm tinh luyện -1700 beri
[10:24:12 PM]  Mua Áo sơ mi -1400 beri
[10:24:17 PM]  Mua Quần short -1200 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:29 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:30 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:31 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:32 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:33 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:34 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:35 PM]  Mua Quả Conache -0 beri
[10:24:36 PM]  Mua Quả Conache -0 beri
[10:24:36 PM]  Mua Quả Conache -0 beri
[10:24:36 PM]  Mua Quả Conache -0 beri
[10:24:36 PM]  Mua Quả Conache -0 beri
[10:24:37 PM]  Mua Quả Conache -0 beri
[10:24:37 PM]  Mua Quả Conache -0 beri
[10:24:37 PM]  Mua Quả Conache -0 beri
[10:24:37 PM]  Mua Quả Conache -0 beri
[10:24:37 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:38 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:39 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:40 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:41 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:42 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:43 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:44 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:45 PM]  Mua Quả Conache -0 beri
[10:24:46 PM]  Mua Quả Conache -0 beri
[10:24:46 PM]  Mua Quả Conache -0 beri
[10:24:46 PM]  Mua Quả Conache -0 beri
[10:24:46 PM]  Mua Quả Conache -0 beri
[10:24:46 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:47 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:48 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:49 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:50 PM]  Mua Quả Conache -0 beri
[10:24:51 PM]  Mua Quả Conache -0 beri
[10:24:51 PM]  Mua Quả Conache -0 beri
[10:24:51 PM]  Mua Quả Conache -0 beri
[10:24:51 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:52 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:53 PM]  Mua Quả Conache -0 beri
[10:24:54 PM]  Mua Quả Conache -0 beri
[10:24:54 PM]  Mua Quả Conache -0 beri
[10:24:54 PM]  Mua Quả Conache -0 beri
[10:24:55 PM]  Mua Quả Conache -0 beri
[10:24:55 PM]  Mua Quả Conache -0 beri
[10:24:55 PM]  Mua Quả Conache -0 beri
[10:24:55 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:56 PM]  Mua Quả Conache -0 beri
[10:24:57 PM]  Mua Quả Conache -0 beri
[10:24:57 PM]  Mua Quả Conache -0 beri
[10:24:57 PM]  Mua Quả Conache -0 beri
[10:24:57 PM]  Mua Quả Conache -0 beri
[10:24:57 PM]  Mua Quả Conache -0 beri
[10:24:58 PM]  Mua Quả Conache -0 beri
[10:24:58 PM]  Mua Quả Conache -0 beri
[10:24:58 PM]  Mua Quả Conache -0 beri
[10:24:58 PM]  Mua Quả Conache -0 beri
[10:24:58 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:24:59 PM]  Mua Quả Conache -0 beri
[10:25:00 PM]  Mua Quả Conache -0 beri
[10:25:00 PM]  Mua Quả Conache -0 beri
[10:25:00 PM]  Mua Quả Conache -0 beri
[10:25:00 PM]  Mua Quả Conache -0 beri
[10:25:00 PM]  Mua Quả Conache -0 beri
[10:25:01 PM]  Mua Quả Conache -0 beri
[10:25:01 PM]  Mua Quả Conache -0 beri
[10:25:01 PM]  Mua Quả Conache -0 beri
[10:25:01 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:02 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
[10:25:03 PM]  Mua Quả Conache -0 beri
