[10:34:16 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[10:35:24 PM]  Mua Kinh nghiệm X2 -15 ruby
[10:35:26 PM]  Mua Xp Chiêu thức -1500 ruby
[10:40:01 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.998.484
[10:40:17 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.998.484
[10:41:01 PM]  Mua Đấng -500 ruby
[10:41:07 PM]  Mua Tóc mốc lai -500 ruby
[10:45:33 PM]  Mua 1000 vé vòng quay -15000 ruby
[10:49:32 PM]  Logout : [Beri] 1.999.999.999 [Ruby] 1.999.982.484
[10:49:41 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.982.484
[10:50:49 PM]  Nhặt +11098 beri
[10:51:28 PM]  Nhặt +5456 beri
[10:51:34 PM]  Nhặt +9982 beri
[10:51:42 PM]  Nhặt +441 beri
[10:51:49 PM]  Nhặt +5704 beri
[10:52:14 PM]  Nhặt +9324 beri
[10:52:17 PM]  Nhặt +10230 beri
[10:52:22 PM]  Nhặt +1736 beri
[10:52:33 PM]  Nhặt +5270 beri
[10:53:10 PM]  Nhặt +8556 beri
[10:53:16 PM]  Nhặt +1071 beri
[10:53:19 PM]  Nhặt +6882 beri
[10:53:29 PM]  Nhặt +9072 beri
[11:22:01 PM]  Mua 10000 vé vòng quay -150000 ruby
[11:24:49 PM]  Mua Râu đen -500 ruby
[11:26:19 PM]  Mua Bột vàng -40 ruby
[11:26:20 PM]  Mua Bột vàng -40 ruby
[11:26:20 PM]  Mua Bột vàng -40 ruby
[11:26:20 PM]  Mua Bột vàng -40 ruby
[11:26:20 PM]  Mua Bột vàng -40 ruby
[11:26:20 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:21 PM]  Mua Bột vàng -40 ruby
[11:26:22 PM]  Mua Bột vàng -40 ruby
[11:26:22 PM]  Mua Bột vàng -40 ruby
[11:26:22 PM]  Mua Bột vàng -40 ruby
[11:26:22 PM]  Mua Bột vàng -40 ruby
[11:26:22 PM]  Mua Bột vàng -40 ruby
[11:26:23 PM]  Mua Bột vàng -40 ruby
[11:26:23 PM]  Mua Bột vàng -40 ruby
[11:26:23 PM]  Mua Bột vàng -40 ruby
[11:26:23 PM]  Mua Bột vàng -40 ruby
[11:26:23 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:24 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:25 PM]  Mua Bột vàng -40 ruby
[11:26:26 PM]  Mua Bột vàng -40 ruby
[11:26:26 PM]  Mua Bột vàng -40 ruby
[11:26:26 PM]  Mua Bột vàng -40 ruby
[11:26:26 PM]  Mua Bột vàng -40 ruby
[11:26:26 PM]  Mua Bột vàng -40 ruby
[11:26:27 PM]  Mua Bột vàng -40 ruby
[11:26:27 PM]  Mua Bột vàng -40 ruby
[11:26:27 PM]  Mua Bột vàng -40 ruby
[11:26:27 PM]  Mua Bột vàng -40 ruby
[11:26:27 PM]  Mua Bột vàng -40 ruby
[11:26:28 PM]  Mua Bột vàng -40 ruby
[11:26:28 PM]  Mua Bột vàng -40 ruby
[11:26:28 PM]  Mua Bột vàng -40 ruby
[11:26:28 PM]  Mua Bột vàng -40 ruby
[11:26:28 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:29 PM]  Mua Bột vàng -40 ruby
[11:26:30 PM]  Mua Bột vàng -40 ruby
[11:26:30 PM]  Mua Bột vàng -40 ruby
[11:26:30 PM]  Mua Bột vàng -40 ruby
[11:26:30 PM]  Mua Bột vàng -40 ruby
[11:26:30 PM]  Mua Bột vàng -40 ruby
[11:26:31 PM]  Mua Bột vàng -40 ruby
[11:26:31 PM]  Mua Bột vàng -40 ruby
[11:26:31 PM]  Mua Bột vàng -40 ruby
[11:26:31 PM]  Mua Bột vàng -40 ruby
[11:26:33 PM]  Mua Bột cường hóa -20 ruby
[11:26:33 PM]  Mua Bột cường hóa -20 ruby
[11:26:33 PM]  Mua Bột cường hóa -20 ruby
[11:26:34 PM]  Mua Bột cường hóa -20 ruby
[11:26:34 PM]  Mua Bột cường hóa -20 ruby
[11:26:34 PM]  Mua Bột cường hóa -20 ruby
[11:26:34 PM]  Mua Bột cường hóa -20 ruby
[11:26:34 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:35 PM]  Mua Bột cường hóa -20 ruby
[11:26:36 PM]  Mua Bột cường hóa -20 ruby
[11:26:36 PM]  Mua Bột cường hóa -20 ruby
[11:26:36 PM]  Mua Bột cường hóa -20 ruby
[11:26:36 PM]  Mua Bột cường hóa -20 ruby
[11:26:37 PM]  Mua Bột cường hóa -20 ruby
[11:26:37 PM]  Mua Bột cường hóa -20 ruby
[11:26:37 PM]  Mua Bột cường hóa -20 ruby
[11:26:37 PM]  Mua Bột cường hóa -20 ruby
[11:26:37 PM]  Mua Bột cường hóa -20 ruby
[11:26:38 PM]  Mua Bột cường hóa -20 ruby
[11:26:38 PM]  Mua Bột cường hóa -20 ruby
[11:26:38 PM]  Mua Bột cường hóa -20 ruby
[11:26:38 PM]  Mua Bột cường hóa -20 ruby
[11:26:38 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:39 PM]  Mua Bột cường hóa -20 ruby
[11:26:40 PM]  Mua Bột cường hóa -20 ruby
[11:26:40 PM]  Mua Bột cường hóa -20 ruby
[11:26:40 PM]  Mua Bột cường hóa -20 ruby
[11:26:40 PM]  Mua Bột cường hóa -20 ruby
[11:26:41 PM]  Mua Bột cường hóa -20 ruby
[11:26:41 PM]  Mua Bột cường hóa -20 ruby
[11:26:41 PM]  Mua Bột cường hóa -20 ruby
[11:26:41 PM]  Mua Bột cường hóa -20 ruby
[11:26:41 PM]  Mua Bột cường hóa -20 ruby
[11:26:42 PM]  Mua Bột cường hóa -20 ruby
[11:26:42 PM]  Mua Bột cường hóa -20 ruby
[11:26:42 PM]  Mua Bột cường hóa -20 ruby
[11:26:42 PM]  Mua Bột cường hóa -20 ruby
[11:27:41 PM]  Logout : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:29:46 PM]  Login : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:30:21 PM]  Logout : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:30:27 PM]  Login : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:40:24 PM]  Logout : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:40:42 PM]  Login : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:43:11 PM]  Logout : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:43:18 PM]  Login : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
[11:47:34 PM]  Mua Vé tẩy tiềm năng -0 beri
[11:47:57 PM]  Logout : [Beri] 2.000.084.821 [Ruby] 1.999.828.484
