[09:59:39 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[10:03:51 PM]  Mua Dr. Strange Zoombie -500 ruby
[10:04:00 PM]  Mua Trang phục Spiderman Iron -500 ruby
[10:04:45 PM]  Mua 9999 vé vòng quay -149985 ruby
[10:18:22 PM]  Nhặt +6405 beri
[10:18:29 PM]  Nhặt +9577 beri
[10:18:51 PM]  Nhặt +10919 beri
[10:18:55 PM]  Nhặt +7686 beri
[10:18:56 PM]  Nhặt +1647 beri
[10:19:25 PM]  Nhặt +2806 beri
[10:19:35 PM]  Nhặt +2196 beri
[10:20:43 PM]  Nhặt +1952 beri
[10:21:49 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:50 PM]  Mua Đá ác quỷ -2 ruby
[10:21:51 PM]  Mua Đá ác quỷ -2 ruby
[10:21:51 PM]  Mua Đá ác quỷ -2 ruby
[10:21:51 PM]  Mua Đá ác quỷ -2 ruby
[10:21:51 PM]  Mua Đá ác quỷ -2 ruby
[10:21:51 PM]  Mua Đá ác quỷ -2 ruby
[10:21:52 PM]  Mua Đá ác quỷ -2 ruby
[10:21:55 PM]  Mua Đá ác quỷ -40 ruby
[10:21:55 PM]  Mua Đá ác quỷ -40 ruby
[10:21:55 PM]  Mua Đá ác quỷ -40 ruby
[10:21:56 PM]  Mua Đá ác quỷ -40 ruby
[10:21:56 PM]  Mua Đá ác quỷ -40 ruby
[10:21:56 PM]  Mua Đá ác quỷ -40 ruby
[10:21:56 PM]  Mua Đá ác quỷ -40 ruby
[10:21:56 PM]  Mua Đá ác quỷ -40 ruby
[10:21:57 PM]  Mua Đá ác quỷ -40 ruby
[10:21:57 PM]  Mua Đá ác quỷ -40 ruby
[10:21:57 PM]  Mua Đá ác quỷ -40 ruby
[10:21:57 PM]  Mua Đá ác quỷ -40 ruby
[10:21:57 PM]  Mua Đá ác quỷ -40 ruby
[10:21:58 PM]  Mua Đá ác quỷ -40 ruby
[10:21:58 PM]  Mua Đá ác quỷ -40 ruby
[10:21:58 PM]  Mua Đá ác quỷ -40 ruby
[10:21:58 PM]  Mua Đá ác quỷ -40 ruby
[10:21:58 PM]  Mua Đá ác quỷ -40 ruby
[10:21:59 PM]  Mua Đá ác quỷ -40 ruby
[10:21:59 PM]  Mua Đá ác quỷ -40 ruby
[10:21:59 PM]  Mua Đá ác quỷ -40 ruby
[10:21:59 PM]  Mua Đá ác quỷ -40 ruby
