[12:03:57 AM]  Login : [Beri] 20.000.000 [Ruby] 50.000
[12:04:50 AM]  Mua Avida Béo -5000 ruby
[12:05:04 AM]  Mua Minh Vương -5000 ruby
[12:06:10 AM]  Mua 15 vé vòng quay -225 ruby
[12:06:38 AM]  Mua 1 vé vòng quay -15 ruby
[12:07:25 AM]  Mua Búa sơ cấp -2 ruby
[12:07:25 AM]  Mua Búa sơ cấp -2 ruby
[12:07:26 AM]  Mua Búa sơ cấp -2 ruby
[12:07:26 AM]  Mua Búa sơ cấp -2 ruby
[12:07:26 AM]  Mua Búa sơ cấp -2 ruby
[12:07:26 AM]  Mua Búa sơ cấp -2 ruby
[12:07:26 AM]  Mua Búa sơ cấp -2 ruby
[12:07:31 AM]  Đục lỗ Nón 4 Lv30 2 -50 ruby
[12:09:02 AM]  Mua 200 vé vòng quay -3000 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:40 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:41 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:42 AM]  Mua Đá ác quỷ -40 ruby
[12:10:43 AM]  Mua Đá ác quỷ -40 ruby
[12:10:43 AM]  Mua Đá ác quỷ -40 ruby
[12:10:43 AM]  Mua Đá ác quỷ -40 ruby
