[09:39:47 PM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[09:43:34 PM]  Mua 200 vé vòng quay -3000 ruby
[09:44:35 PM]  Mua 5000 vé vòng quay -75000 ruby
[09:51:10 PM]  Mua Xp Chiêu thức -300 ruby
[09:51:18 PM]  Mua Trang phục Franky -500 ruby
[09:51:26 PM]  Mua Râu đen -500 ruby
[09:51:42 PM]  Mua Tóc Siêu Sao -500 ruby
[09:52:59 PM]  Mua Râu trắng -500 ruby
[09:54:50 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:51 PM]  Mua Bột cường hóa -20 ruby
[09:54:55 PM]  Mua Bột cường hóa -20 ruby
[09:54:55 PM]  Mua Bột cường hóa -20 ruby
[09:54:55 PM]  Mua Bột cường hóa -20 ruby
[09:54:55 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:56 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:57 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:58 PM]  Mua Bột cường hóa -20 ruby
[09:54:59 PM]  Mua Bột cường hóa -20 ruby
