[09:15:22 AM]  Login : [Beri] 1.999.999.999 [Ruby] 1.999.999.999
[09:15:42 AM]  Nhặt +141 beri
[09:15:46 AM]  Nhặt +2 beri
[09:15:48 AM]  Nhặt +154 beri
[09:15:49 AM]  Nhặt +170 beri
[09:15:51 AM]  Nhặt +156 beri
[09:17:05 AM]  Mua Dr. Strange Zoombie -500 ruby
[09:17:17 AM]  Mua Đấng -500 ruby
[09:17:24 AM]  Mua Tóc khỉ con -500 ruby
[09:17:41 AM]  Mua Killer -500 ruby
[09:18:07 AM]  Mua 999 vé vòng quay -14985 ruby
[09:19:55 AM]  Nhặt +4158 beri
[09:20:06 AM]  Nhặt +1749 beri
[09:20:14 AM]  Nhặt +6171 beri
[09:20:43 AM]  Nhặt +1320 beri
[09:21:21 AM]  Nhặt +165 beri
[09:21:25 AM]  Nhặt +5445 beri
[09:21:26 AM]  Nhặt +5907 beri
[09:21:46 AM]  Nhặt +3333 beri
[09:21:53 AM]  Nhặt +5610 beri
[09:21:55 AM]  Nhặt +5874 beri
[09:22:01 AM]  Nhặt +2343 beri
[09:22:09 AM]  Nhặt +1881 beri
[09:22:13 AM]  Nhặt +3762 beri
[09:22:17 AM]  Nhặt +3201 beri
[09:22:21 AM]  Nhặt +4059 beri
[09:22:27 AM]  Nhặt +363 beri
[09:22:30 AM]  Nhặt +5181 beri
[09:22:39 AM]  Nhặt +5214 beri
[09:22:47 AM]  Nhặt +2640 beri
[09:23:00 AM]  Nhặt +2772 beri
[09:23:05 AM]  Nhặt +6237 beri
[09:23:13 AM]  Nhặt +3894 beri
[09:23:16 AM]  Nhặt +660 beri
[09:23:29 AM]  Nhặt +2574 beri
[09:23:32 AM]  Nhặt +759 beri
[09:23:36 AM]  Nhặt +4884 beri
[09:23:38 AM]  Nhặt +5049 beri
[09:23:41 AM]  Nhặt +198 beri
[09:23:41 AM]  Nhặt +693 beri
[09:23:46 AM]  Nhặt +4290 beri
[09:23:47 AM]  Nhặt +3003 beri
[09:23:50 AM]  Nhặt +5148 beri
[09:23:51 AM]  Nhặt +4191 beri
[09:23:54 AM]  Nhặt +6105 beri
[09:23:57 AM]  Nhặt +4983 beri
[09:23:58 AM]  Nhặt +396 beri
[09:24:00 AM]  Nhặt +6237 beri
[09:24:01 AM]  Nhặt +759 beri
[09:24:05 AM]  Nhặt +2211 beri
[09:24:07 AM]  Nhặt +1650 beri
[09:24:09 AM]  Nhặt +5808 beri
[09:24:10 AM]  Nhặt +3069 beri
[09:24:12 AM]  Nhặt +5775 beri
[09:24:13 AM]  Nhặt +2343 beri
[09:24:15 AM]  Nhặt +2772 beri
[09:24:16 AM]  Nhặt +3597 beri
[09:24:17 AM]  Nhặt +3102 beri
[09:24:19 AM]  Nhặt +2277 beri
[09:24:22 AM]  Nhặt +4422 beri
[09:24:26 AM]  Nhặt +5709 beri
[09:24:28 AM]  Nhặt +5181 beri
[09:24:29 AM]  Nhặt +1023 beri
[09:24:32 AM]  Nhặt +3234 beri
[09:24:33 AM]  Nhặt +1914 beri
[09:24:35 AM]  Nhặt +5940 beri
[09:24:38 AM]  Nhặt +3102 beri
[09:24:41 AM]  Nhặt +1386 beri
[09:24:41 AM]  Nhặt +2706 beri
[09:24:43 AM]  Nhặt +1452 beri
[09:24:45 AM]  Nhặt +6105 beri
[09:24:47 AM]  Nhặt +165 beri
[09:24:49 AM]  Nhặt +5412 beri
[09:24:52 AM]  Nhặt +1782 beri
[09:24:53 AM]  Nhặt +6336 beri
