[05:03:20 AM]  Login : [Beri] 1.941.397.990 [Ruby] 1.999.885.065
[05:04:55 AM]  Chat KTG mất -5 ruby
[05:08:42 AM]  Logout : [Beri] 1.941.687.706 [Ruby] 1.999.885.060
[05:10:03 AM]  Login : [Beri] 1.941.687.706 [Ruby] 1.999.885.060
[05:13:15 AM]  Mua Bột cường hóa -20 ruby
[05:13:15 AM]  Mua Bột cường hóa -20 ruby
[05:13:15 AM]  Mua Bột cường hóa -20 ruby
[05:13:15 AM]  Mua Bột cường hóa -20 ruby
[05:13:16 AM]  Mua Bột cường hóa -20 ruby
[05:13:16 AM]  Mua Bột cường hóa -20 ruby
[05:13:16 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:17 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:18 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:19 AM]  Mua Bột cường hóa -20 ruby
[05:13:20 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:21 AM]  Mua Bột than -10000 beri
[05:13:22 AM]  Mua Bột than -10000 beri
[05:13:22 AM]  Mua Bột than -10000 beri
[05:13:22 AM]  Mua Bột than -10000 beri
[05:13:22 AM]  Mua Bột than -10000 beri
[05:13:22 AM]  Mua Bột than -10000 beri
[05:13:23 AM]  Mua Bột than -10000 beri
[05:13:31 AM]  Cường hóa item Dial 1 -3000 beri
[05:13:34 AM]  Cường hóa item Dial 1 -3000 beri
[05:13:36 AM]  Cường hóa item Dial 1 -4000 beri
[05:13:37 AM]  Cường hóa item Dial 1 -4000 beri
[05:13:39 AM]  Cường hóa item Dial 1 -4000 beri
[05:13:40 AM]  Cường hóa item Dial 1 -6000 beri
[05:13:41 AM]  Cường hóa item Dial 1 -6000 beri
[05:13:42 AM]  Cường hóa item Dial 1 -6000 beri
[05:13:44 AM]  Cường hóa item Dial 1 -8000 beri
[05:13:46 AM]  Cường hóa item Dial 1 -10000 beri
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:07 AM]  Mua Bột vàng -40 ruby
[05:14:08 AM]  Mua Bột vàng -40 ruby
[05:14:08 AM]  Mua Bột vàng -40 ruby
[05:14:08 AM]  Mua Bột vàng -40 ruby
[05:14:08 AM]  Mua Bột vàng -40 ruby
[05:14:08 AM]  Mua Bột vàng -40 ruby
[05:14:48 AM]  Đục lỗ Dial 1 -50 ruby
[05:14:51 AM]  Đục lỗ Dial 1 -100 ruby
[05:14:54 AM]  Đục lỗ Dial 1 -150 ruby
[05:14:57 AM]  Đục lỗ Dial 1 -200 ruby
[05:15:00 AM]  Đục lỗ Dial 1 -250 ruby
[05:15:02 AM]  Đục lỗ Dial 1 -300 ruby
[05:15:05 AM]  Đục lỗ Dial 1 -350 ruby
[05:15:47 AM]  Logout : [Beri] 1.941.503.701 [Ruby] 1.999.882.820
